name,link,cost for 2,cuisines,ratings,reviews,address
"ushas kitchen Restaurant, Thaltej",https://www.zomato.com/ahmedabad/ushas-kitchen-thaltej,300,North Indian,3.2,8," Kaveri Sangam, Shilaj Crossroad, Shilaj, Taluka - Daskroi, Thaltej, Ahmedabad"
"shree krishna Restaurant, Ambavadi",https://www.zomato.com/ahmedabad/shree-krishna-ambavadi,300,Mithai,3,6," 5, Antariksh Complex, Near Panjrapole Complex, Ambavadi, Ahmedabad"
"vm surti egg center Restaurant, Satellite",https://www.zomato.com/ahmedabad/vm-surti-egg-center-satellite,300,"Fast Food, North Indian",-,," Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad"
"jay siyaram penda Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/jay-siyaram-penda-prahlad-nagar,250,"Mithai, Street Food, Fast Food, Beverages",3,6," 21, Ground Floor, Camps Corner, Near Paras Bungalow, 100 Feet Road, Prahlad Nagar, Ahmedabad"
"zalak food corner Restaurant, Thaltej",https://www.zomato.com/ahmedabad/zalak-food-corner-thaltej,250,"Fast Food, Street Food",2.8,7," S6, New York Trade Centre, Thaltej, Ahmedabad"
"so lucky kitchens Restaurant, Thaltej",https://www.zomato.com/ahmedabad/so-lucky-kitchens-thaltej,400,"North Indian, Beverages",3.1,6," Ranchodd Bhai Ni Chali, Thaltej Gam, Thaltej, Ahmedabad"
"brownie club Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/the-brownie-club-bodakdev,400,Desserts,3.1,4," SBR Social, Near Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad"
"baba adams bistro Restaurant, Airport Gandhinagar Highway",https://www.zomato.com/ahmedabad/baba-adams-bistro-airport-gandhinagar-highway-gandhinagar,800,"Italian, Chinese, Mexican",NEW,," Service Lane, From Koba Circle, Towards Kamalam, Airport Gandhinagar Highway, Gandhinagar"
"rd fast food Restaurant, Nikol",https://www.zomato.com/ahmedabad/rd-fast-food-nikol,300,"North Indian, Chinese",3.1,5," Shop 4-5, Teethbhumi Shopping Centre, Near D-Mart, Nikol, Ahmedabad"
"timbaktu Restaurant, Sola",https://www.zomato.com/ahmedabad/timbaktu-sola,200,Fast Food,3.2,5," A/23, Shop 1, Sola Mrudul Park, Cooperative Society, Near Neel Kamal Society, Sola, Ahmedabad"
"south dosa corner Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/south-dosa-corner-chandkheda,250,South Indian,3.1,4," Shop G 20, Ground Floor, K.B. Royal Altezza, Near Green Aura, Chandkheda, Ahmedabad"
"western cafe Restaurant, Nikol",https://www.zomato.com/ahmedabad/western-cafe-nikol,350,"Cafe, Fast Food",3,5," 11, Platinium Plaza, Opposite Rajhans Theater, Sukan Cross Road, Nikol, Ahmedabad"
"mr cake wala Restaurant, Gota",https://www.zomato.com/ahmedabad/mr-cake-wala-gota,200,"Bakery, Fast Food",3.1,4," Shop 5-6, Vandematram Cross Road, Opposite Sukan Platinum, Gota, Ahmedabad"
"parantha pundit Restaurant, Vasna",https://www.zomato.com/ahmedabad/parantha-pundit-vasna,200,North Indian,2.9,4, Delivery Only
"capsicum Restaurant, Gota",https://www.zomato.com/ahmedabad/capsicum-gota,"1,000","North Indian, Chinese, Fast Food",4.3,1405," Whistling Meadows, Opposite Nirma University, Near Modi Shikshan Sankool, Gota, Ahmedabad"
"gamysticafe Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/gamysticafe-navrangpura,800,"Cafe, Italian, North Indian",4.3,580," 5, 1st Floor, Aeon Complex, Opposite Navkar institute, Vijay Cross Roads, Navrangpura, Ahmedabad"
"sizzling shihai Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/sizzling-shihai-chandkheda,"1,200","Thai, Chinese",4.1,512," 2nd Floor, Shree Balaji Agora Mall, Between Tapovan and Bhat Circles, Chandkheda, Ahmedabad"
"cafe soul square Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/cafe-soul-square-bodakdev,850,"Cafe, Italian, North Indian, Desserts, Coffee, Beverages",4,680," 56, Rajpath Row House, Opposite AIS School, Bodakdev, Ahmedabad"
"choice corner restaurant Restaurant, Kankaria",https://www.zomato.com/ahmedabad/choice-corner-restaurant-kankaria,700,North Indian,3.9,873," Ground Floor, Chandra Mani Apartments, Opposite Amrapali Fun Land, L G Hospital Road, Kankaria, Ahmedabad"
"gurukrupa food zone Restaurant, Airport Gandhinagar Highway",https://www.zomato.com/ahmedabad/gurukrupa-food-zone-airport-gandhinagar-highway-gandhinagar,400,"North Indian, Chinese",3.6,779," Shop 50, Radhe Square, Near Kabir world, Reliance chowkadi,Kudasan Airport Gandhinagar Highway, Gandhinagar"
"jungle bhookh Restaurant, Ellis Bridge",https://www.zomato.com/ahmedabad/the-jungle-bhookh-ellis-bridge,850,"North Indian, Chinese",3.9,894," 101, Wall Street Annexe, Opposite Orient Club, Near Gujarat Collage, Ellis Bridge, Ahmedabad"
"massala theoryy Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/massala-theoryy-bodakdev,800,"Italian, North Indian",4.1,245," 8, Ground Floor, Times Square 2, Sindhu Bhavan Road, Bodakdev, Ahmedabad"
"masty foods original Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/masty-foods-the-original-vastrapur,550,"North Indian, Mughlai, Chinese",3.9,762," 105, First Floor, Shivalik Plaza, Opposite AMA, IIM Road, Vastrapur, Ahmedabad"
"toritos Restaurant, Ambavadi",https://www.zomato.com/ahmedabad/toritos-ambavadi,"1,000","Italian, Mexican, Continental",4.1,861," Shivalik Building, Opposite Bank Of Baroda, CG Road, Ambavadi, Ahmedabad"
"me cafe Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/and-me-cafe-bodakdev,"1,000","Cafe, Italian, Mexican",4.1,499," 2, Alpha Centre Court, Sindhu Bhavan Road, Bodakdev, Ahmedabad"
"marky momos Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/marky-momos-chandkheda,700,"Momos, Chinese",3.9,554," Shop 28, 4D Square Mall, Chandkheda, Ahmedabad"
"skyz restaurant banquet Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/skyz-restaurant-banquet-prahlad-nagar,"1,000","North Indian, Italian, Continental, Beverages, Fast Food",3.8,796," 3rd Floor, Shivalik Arcade, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad"
"hyderabadi hut Restaurant, Gurukul",https://www.zomato.com/ahmedabad/hyderabadi-hut-gurukul,850,"North Indian, Mughlai, Hyderabadi",3.8,826," 1st Floor, Himalaya Mall, Drive In Road, Gurukul, Ahmedabad"
"aryan fast food Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/aryan-fast-food-chandkheda,400,"Chinese, North Indian",3.9,734," A-5, Vajendra Park Complex, Opposite ONGC, Saraswati Nagar, Chandkheda, Ahmedabad"
"street meat Restaurant, Satellite",https://www.zomato.com/ahmedabad/the-street-meat-satellite,300,North Indian,3.3,16," Opposite Kesar Party Plot, Jodhpur Gam Road, Satellite, Ahmedabad"
"sahjanand dining hall Restaurant, Memnagar",https://www.zomato.com/ahmedabad/sahjanand-dining-hall-memnagar,600,North Indian,NEW,," Mohan Nagar Department 1, Near Suraj School, Below A.E.C Bridge, Beside Vaninath Chowk Nara, Memnagar, Ahmedabad"
"night food lovers Restaurant, Astodia",https://www.zomato.com/ahmedabad/night-food-lovers-astodia,300,North Indian,3.4,20," 300, Aastoida Rangati Cloth Market, Nava Rasta Naka, Astodia, Ahmedabad"
"ambica dalwada snacks Restaurant, Gota",https://www.zomato.com/ahmedabad/ambica-dalwada-snacks-gota,100,North Indian,3.4,22," Near Krishna Farm House, Vande Matram Road, Gota, Ahmedabad"
"masi na thepla Restaurant, Bapunagar",https://www.zomato.com/ahmedabad/masi-na-thepla-1-bapunagar,200,"Gujarati, North Indian",3.7,21," 27, Hariom Chamber, Thakkarnagar Cross Road, Bapunagar, Ahmedabad"
"jmd food production Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/jmd-food-production-1-chandkheda,400,"North Indian, Chinese",3.3,15," B-3, Ground Floor, Vrundavan Pearl, Near Sangath Pine, Visat-Gandhinagar Highway, Chandkheda, Ahmedabad"
"sky chowpatty Restaurant, Isanpur",https://www.zomato.com/ahmedabad/sky-chowpatty-isanpur,600,North Indian,3.3,24," 5th Floor, Radhe Kishan Arcade, Opposite Godasar BRTS Bus Stop, Godasar, Isanpur, Ahmedabad"
"karnavati kitchen Restaurant, Gota",https://www.zomato.com/ahmedabad/karnavati-kitchen-gota,600,"North Indian, Mughlai",3.2,15," Godrej Garden City, Behind Nirma University, Jagatpur, Gota, Ahmedabad"
"mr pavbhaji Restaurant, Odhav",https://www.zomato.com/ahmedabad/mr-pavbhaji-odhav,300,"Street Food, Fast Food",3.3,23," 10, Vishala Supreme, S P Ring Road, Nikol, Ahmedabad"
"hari om chole puri Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/hari-om-chole-puri-vastrapur,300,"Gujarati, North Indian",3.2,25," Shop 18, Balaji Avenenue, Jugdes Bunglow Road, Mansi Char Rasta, Vastrapur, Ahmedabad"
"bhagyoday Restaurant, Vasna",https://www.zomato.com/ahmedabad/bhagyoday-vasna,450,"North Indian, Gujarati, Chinese",3.3,25," Opposite Sarkhej Octroi Naka & APMC Market, Sarkhej Road, Vasna, Ahmedabad"
"mukund cake shop Restaurant, Ranip",https://www.zomato.com/ahmedabad/mukund-cake-shop-ranip,300,Bakery,3.3,14," C/5, Dhanlaxmi Flat, Opposite Devhome Flate, Ranip, Ahmedabad"
"get desserted Restaurant, Bopal",https://www.zomato.com/ahmedabad/get-desserted-bopal,300,"Desserts, Ice Cream",3.2,15," Stall 5, Fun Food Battalion, YMCA - SP Ring Road, Bopal, Ahmedabad"
"insta serve Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/insta-serve-1-vastrapur,200,Street Food,3.2,17," 3rd Floor, Food Court, Ahmedabad One Mall, Opposite Vastrapur Lake, Vastrapur, Ahmedabad"
"dipak bhajipav Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/dipak-bhajipav-mani-nagar,150,Street Food,3.4,20," Opposite Mani Nagar Railway Station, Mani Nagar, Ahmedabad"
"stop go Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/stop-and-go-bodakdev,500,"North Indian, Chinese, Fast Food, Beverages",4,85," Auda Stall, Near Gurudwara, S. G. Highway, Bodakdev, Ahmedabad"
"blue bottle cafe Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/blue-bottle-cafe-mani-nagar,600,"Cafe, Fast Food",4,116," TGB Express, Near Jaldhara Water Park, Kankaria Gate 5, Mani Nagar, Ahmedabad"
"spice zone Restaurant, Ellis Bridge",https://www.zomato.com/ahmedabad/spice-zone-1-ellis-bridge,900,"North Indian, Continental, Chinese",4,145," Le Grande Residency, Old Sharda Mandir Cross Road, Ellis Bridge, Ahmedabad"
"khyatis cake Restaurant, Infocity",https://www.zomato.com/ahmedabad/khyatis-cake-infocity-gandhinagar,250,"Bakery, Desserts",3.3,12," Swagat Afford, Sargasan Cross Road, Infocity, Gandhinagar"
"neelam sandwich Restaurant, Memnagar",https://www.zomato.com/ahmedabad/neelam-sandwich-memnagar,300,Fast Food,4,170," G 2, Sunflower Complex, Near Olway House, Gurukul Road, Memnagar, Ahmedabad"
"khana khajaana restaurant Restaurant, Airport Gandhinagar Highway",https://www.zomato.com/ahmedabad/khana-khajaana-restaurant-1-airport-gandhinagar-highway-gandhinagar,500,"North Indian, Chinese",3.1,191," A12, Swagat Rainforest 2, Opposite Axis Bank, Kudasan, Airport Gandhinagar Highway, Gandhinagar"
"river view rivera sarovar portico Restaurant, Lal Darwaja",https://www.zomato.com/ahmedabad/river-view-rivera-sarovar-portico-lal-darwaja,"1,000","Continental, North Indian, Chinese",3.8,126," Hotel Sarovar Portico, Bhavan's College Road, Ahmedabad, Lal Darwaja, Ahmedabad"
"apnaa adda Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/apnaa-adda-bodakdev,400,"Rolls, Fast Food, Beverages",3.5,121," AMC 14, Bodakdev, Ahmedabad"
"haveli theater bistro Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/haveli-theater-bistro-bodakdev,500,"North Indian, Italian, Chinese",4.3,41," Survey 762/D, Behind Orent Park, Sindhu Bhavan Road, Bodakdev, Ahmedabad"
"annapurna idli corner Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/annapurna-idli-corner-1-mani-nagar,300,South Indian,3.8,188," Shop 1, Rajjyot Flat, Near Idli Char Rasta, Mani Nagar, Ahmedabad"
"kunal restaurant Restaurant, Ashram Road",https://www.zomato.com/ahmedabad/kunal-restaurant-ashram-road,650,"North Indian, Chinese, Fast Food",3.9,150," Opposite Handloom House, Ashram Road, Ahmedabad"
"recess armoise hotel Restaurant, C G Road",https://www.zomato.com/ahmedabad/recess-armoise-hotel-c-g-road,850,Cafe,3.5,134," Armoise Hotel, Opposite Nirman Bhavan, C G Road, Ahmedabad"
"waffle cafe Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/the-waffle-cafe-vastrapur,250,"Desserts, Fast Food",3.7,114," UG/4, Suhagan Complex, Opposite Hanuman Temple, H-Block Vastrapur, Ahmedabad"
"panipuriwala Restaurant, Satellite",https://www.zomato.com/ahmedabad/panipuriwala-satellite,400,Street Food,3.3,194," Shop 2, Riddhi Siddhi Apartment, Behind Iskcon Emporio, Satellite, Ahmedabad"
"geetas kitchen Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/geetas-kitchen-vastrapur,500,"North Indian, Street Food, Italian, Salad, Sandwich, Beverages",3.8,190," LL 37, C Wing, Indraprasht Tower, Near Himalaya Mall, Vastrapur, Ahmedabad"
"shree charbhuja Restaurant, Naranpura",https://www.zomato.com/ahmedabad/shree-charbhuja-naranpura,250,"Sandwich, Pizza",3.8,100," Kamdurga Society, Ankur Cross Road, Naranpura, Ahmedabad"
"rajwadi fast food Restaurant, Satellite",https://www.zomato.com/ahmedabad/rajwadi-fast-food-satellite,350,"Mughlai, North Indian, Fast Food",3.6,86," 113, Someshwar Complex Shopping Tower, Shyamal, Satellite, Ahmedabad"
"foodmancom Restaurant, Naranpura",https://www.zomato.com/ahmedabad/foodman-com-naranpura,300,North Indian,2.5,88," Near Telephone Exchange, Naranpura, Ahmedabad"
"delight Restaurant, Ambavadi",https://www.zomato.com/ahmedabad/delight-ambavadi,400,"Chinese, South Indian, Fast Food, Sandwich, Street Food",3.8,75," Near Ganthiya Rath, Nehrunagar, Ambavadi, Ahmedabad"
"rasna buzz Restaurant, Bopal",https://www.zomato.com/ahmedabad/rasna-buzz-bopal,350,"Beverages, Fast Food, Street Food",3.9,73," Fun Food Battallion, YMCA - SP Ring Road, Bopal, Ahmedabad"
"jagdish food zone Restaurant, Vatva",https://www.zomato.com/ahmedabad/jagdish-food-zone-vatva,450,"North Indian, Chinese, Gujarati",2.6,82," 2nd Floor, Radhey Corner, Hatijan Circle, Vatva, Ahmedabad"
"foodway snacks Restaurant, Memnagar",https://www.zomato.com/ahmedabad/foodway-snacks-memnagar,100,"Street Food, North Indian, Chinese, Fast Food",3.6,62," Star Square, Drive In Road, Opposite Mahatma Gandhi Labour Institute, Mayur Nagar Society, Memnagar, Ahmedabad"
"zaffran Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/zaffran-navrangpura,"1,100","North Indian, Continental",3.7,49," Comfort Inn President, Opposite Municipal Market, Off C G Road, Navrangpura, Ahmedabad"
"cafe espro Restaurant, C G Road",https://www.zomato.com/ahmedabad/cafe-espro-2-c-g-road,500,"Cafe, Fast Food",4,38," 01, Ground Floor, Gold Leaf, CG Road, Ahmedabad"
"brewers coffee bar Restaurant, Ashram Road",https://www.zomato.com/ahmedabad/brewers-the-coffee-bar-ashram-road,400,Fast Food,3.7,67," A/1, Buisness Space Center, Usmanpura, Ashram Road, Ahmedabad"
"arabian desi cafe Restaurant, Thaltej",https://www.zomato.com/ahmedabad/arabian-desi-cafe-thaltej,500,"Cafe, Sandwich, Pizza, Fast Food",3.4,52," 16, AMC, Near Airtel Office, Thaltej, Ahmedabad"
"patel wadi garden restaurant Restaurant, Bopal",https://www.zomato.com/ahmedabad/patel-wadi-garden-restaurant-bopal,500,"Gujarati, North Indian, Chinese",3.7,94," Opposite Uma Party Plot, Ambli Road, Bopal, Ahmedabad"
"jay matarani doodh bhandar Restaurant, Infocity",https://www.zomato.com/ahmedabad/jay-matarani-doodh-bhandar-infocity-gandhinagar,100,"Beverages, Ice Cream",4.1,83," Shop 2, Super Mall 2, Infocity, Gandhinagar"
"sugarless life Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/sugarless-life-navrangpura,400,"Desserts, Fast Food",3.9,65," 4, Ground Floor, Dynamic House, Sarvottam Nagar, Near Vijay Char Rasta, Navrangpura, Ahmedabad"
"genius de parathe Restaurant, C G Road",https://www.zomato.com/ahmedabad/genius-de-parathe-c-g-road,400,"North Indian, Chinese, Street Food",3.8,71," Ground Floor 1, Aditya Arcade, Opposite Karnavati Pagarkha Bazaar, C G Road, Ahmedabad"
"tabebuia glade one Restaurant, Bopal",https://www.zomato.com/ahmedabad/tabebuia-glade-one-bopal,"1,700","European, Continental",4.1,116," Glade One, Nani Devti, Sanand - Bavla Road, Bopal, Ahmedabad"
"food cart Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/food-cart-chandkheda,300,"North Indian, Chinese, Fast Food",3.6,302," Shop 10, Ground Floor, Vithal Mall, Gandhinagar Road, Chandkheda, Ahmedabad"
"desi stuff Restaurant, Gota",https://www.zomato.com/ahmedabad/desi-stuff-gota,350,North Indian,4.1,297," 34, Ground Floor, Vande Mataram Arcade, Cross Road, New SG Road, Gota, Ahmedabad"
"madhav ni pole Restaurant, Vastral",https://www.zomato.com/ahmedabad/madhav-ni-pole-vastral,650,Gujarati,3.9,261," Krish Complex, Near Mehsul Bhavan, Opposite Madhav Farm, SP Ring Road, Vastral, Ahmedabad"
"city corner Restaurant, Ambavadi",https://www.zomato.com/ahmedabad/city-corner-ambavadi,550,"North Indian, Chinese",3.5,269," Aasthan Complex, Opposite Polytechnic College, Ambavadi, Ahmedabad"
"eatfit Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/eat-fit-vastrapur,400,"Healthy Food, North Indian, Fast Food, Desserts",4,113," Shop 108 & 109, 1st Floor, 3rd Eye Vision, Opposite Shivalik Plaza Pajarapole, IIM Road, Vastrapur, Ahmedabad"
"numeron Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/numeron-bodakdev,700,"North Indian, Chinese, Italian",4,196," A1, Shivalik Business Centre, Opposite Kensville Golf Academy, Off SG Highway, Bodakdev, Ahmedabad"
"shree marutinandan kathiawadi restaurant Restaurant, Bopal",https://www.zomato.com/ahmedabad/shree-marutinandan-kathiawadi-restaurant-bopal,700,"Gujarati, North Indian, Chinese",3.2,279," SP Ring Road, Near Iscon Platinum, Bopal Cross Road, Bopal, Ahmedabad"
"cafe 15 starottel Restaurant, Ashram Road",https://www.zomato.com/ahmedabad/cafe-15-a-starottel-ashram-road,"1,300","North Indian, Continental",3.6,183," 15 Starottel, Ashram Road, Ahmedabad"
"rajvee food corner Restaurant, Airport Gandhinagar Highway",https://www.zomato.com/ahmedabad/rajvee-food-corner-airport-gandhinagar-highway-gandhinagar,600,"Chinese, Fast Food, Gujarati, North Indian, Beverages",3.8,254," Shop 1, Ground Floor, Pratik Mall, Near City Pulse, Kudasan, Airport Gandhinagar Highway, Gandhinagar"
"golden brown Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/golden-brown-bodakdev,300,"Bakery, Desserts",4.2,154," AMC Dome-3, Sarkhej - Gandhinagar Highway, Bodakdev, Ahmedabad"
"annapurna restaurant Restaurant, Vatva",https://www.zomato.com/ahmedabad/annapurna-restaurant-vatva,600,"Chinese, North Indian, Fast Food",3.8,298," Dev Darshan Complex, Near Jasoda Nagar Cross Road, GIDC Road, Vatva, Ahmedabad"
"idli9 Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/idli9-navrangpura,400,South Indian,3.8,217," 2, Ground Floor, Kalash 2, Opposite Navrangpura Jain Temple, Navrangpura, Ahmedabad"
"new mehfil restaurant Restaurant, Shahibagh",https://www.zomato.com/ahmedabad/new-mehfil-restaurant-shahibagh,550,"North Indian, Chinese",4,253," Outside Delhi Gate, Shahibagh Road, Shahibagh, Ahmedabad"
"arabian hub Restaurant, Lal Darwaja",https://www.zomato.com/ahmedabad/arabian-hub-lal-darwaja,400,"Arabian, Lebanese",3.9,266," Riverwalk Complex, Near Victoria Garden, Raikhal Cross Roads, Lal Darwaja, Ahmedabad"
"jashn Restaurant, Adalaj",https://www.zomato.com/ahmedabad/jashn-adalaj,750,"North Indian, Continental",4.2,194," Social Territory, S G Highway, Near Khoraj Bridge, Khoraj, Adalaj, Ahmedabad"
"tangled Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/tangled-chandkheda,400,"North Indian, Italian, Chinese",4.4,222," Shop 27, Ground Floor, 4D Square Mall, Motera, Chandkheda, Ahmedabad"
"jain dal bati Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/jain-dal-bati-prahlad-nagar,700,"Rajasthani, North Indian",4.1,315," Shop 12, First Floor, Dev Auram Buliding, Anandnagar Cross Roads, Prahlad Nagar, Ahmedabad"
"eggers cafe Restaurant, Gurukul",https://www.zomato.com/eggers-cafe,300,"North Indian, Mughlai, Street Food",3.8,389," Shop 28, Ground Floor, Indraprastha Complex, Near Himalaya Mall, Drive In Road, Gurukul, Ahmedabad"
"jalaram parotha house Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/jalaram-parotha-house-prahlad-nagar,450,"North Indian, Gujarati",3.8,402," 12, Yogiraj Avenue, Near Shreeji Enclave, Anand Nagar Road, Prahlad Nagar, Ahmedabad"
"sardar foods Restaurant, Infocity",https://www.zomato.com/ahmedabad/sardar-foods-infocity-gandhinagar,500,"North Indian, Chinese",3.6,385," Shop 24, Super Mall 2, Gh 0 Circle, Infocity, Gandhinagar"
"r k restaurant Restaurant, Sola",https://www.zomato.com/ahmedabad/r-k-restaurant-sola,350,"Chinese, North Indian, Fast Food",3.8,402," Raj Tower, Sattadhar Cross Road, Sola, Ahmedabad"
"fun point Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/fun-point-chandkheda,550,"North Indian, Chinese, Fast Food",3.9,267," Near Tapovan Circle, Sardar Patel Ring Road, Sabarmati - Gandhinagar Highway, Chandkheda, Ahmedabad"
"85 degrees c Restaurant, Satellite",https://www.zomato.com/ahmedabad/85-degrees-c-satellite,800,"Cafe, Italian, Continental",4,276," Alliance Francaise, Himali Tower Lane, Off Shyamal-Manekbagh Road, Near FCI Building, Satellite, Ahmedabad"
"bopal biryani centre Restaurant, Bopal",https://www.zomato.com/ahmedabad/bopal-biryani-centre-bopal,700,"Biryani, Mughlai, Kebab",3.8,454," F/214, Sobo Centre, South Bopal, Bopal, Ahmedabad"
"sundew ramada Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/sundew-ramada-prahlad-nagar,"1,400","North Indian, Continental, Fast Food",4,321," Ramada Hotel, Opposite Prahlad Nagar Garden,Off S G Highway, Prahlad Nagar, Ahmedabad"
"dawat Restaurant, Infocity",https://www.zomato.com/ahmedabad/dawat-infocity-gandhinagar,700,"North Indian, Mughlai, Chinese",2.8,368," A 11, Super Mall 1, Infocity, Gandhinagar"
"biskut Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/biskut-bodakdev,300,"Bakery, Fast Food",4.5,263," Next to Dipali Shah Lane, Opposite Akash Towers, Judges Bungalow, Bodakdev, Ahmedabad"
"azad sweets restaurant Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/azad-sweets-restaurant-navrangpura,350,"North Indian, Mithai",4,365," Silver Point, Near Niddhi Hospital, Navrangpura, Ahmedabad"
"fayrouz Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/fayrouz-prahlad-nagar,650,"Mughlai, North Indian, Chinese, BBQ, Biryani, Seafood",4.3,257," 109, A- Block, 1st Floor, Safal Pegasus, Prahlad Nagar, Ahmedabad"
"punjab da puttar Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/punjab-da-puttar-1-bodakdev,500,North Indian,-,," SBR Social, Beside Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad"
"krishna nasta house Restaurant, Naranpura",https://www.zomato.com/ahmedabad/krishna-nasta-house-naranpura,250,"North Indian, South Indian",-,," 25/1, Sardar Patel Complex, Shashtri Nagar, Naranpura, Ahmedabad"
"chopsticks Restaurant, Vejalpur",https://www.zomato.com/ahmedabad/chopsticks-vejalpur,200,Chinese,-,," 63, Man Mandir Society, Behind Vejalpur Police Chowki, Vejalpur, Ahmedabad"
"south express china town chinese Restaurant, Gota",https://www.zomato.com/ahmedabad/south-express-and-china-town-chinese-gota,300,South Indian,-,," Near Krishna Farm House, Vandemataram Road, Gota, Ahmedabad"
"ashirwad bhojanalay Restaurant, Nava Vadaj",https://www.zomato.com/ahmedabad/ashirwad-bhojanalay-nava-vadaj,400,"Gujarati, North Indian",-,," C-3, Shivanand Complex, Near Vyaswadi, Nava Vadaj, Ahmedabad"
"hotel classic inn Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/hotel-classic-inn-navrangpura,500,North Indian,-,," 2nd Floor, Vyapar Bhawan, Mitha Kali Road, Navrangpura, Ahmedabad"
"kinjal dining hall Restaurant, Shahibagh",https://www.zomato.com/ahmedabad/kinjal-dining-hall-shahibagh,350,"Chinese, South Indian",-,," 1/3/4, Manek Nivas, Road 4, Opposite Civil Hospital, Shahibagh, Ahmedabad"
"hotel vinisha Restaurant, Ranip",https://www.zomato.com/ahmedabad/hotel-vinisha-ranip,200,"North Indian, Street Food",NEW,," 6, 1st Floor, Maruti Nagar Society, GST Crossing, Opposite Hanuman Temple, Ranip, Ahmedabad"
"pops sizler pasta Restaurant, Manek Chowk",https://www.zomato.com/ahmedabad/pops-sizler-pasta-manek-chowk,500,"Chinese, Mexican, Italian",-,," Tilak Medan, Ratri Khanipini Bazar, Manek Chowk, Ahmedabad"
"house kichdi by big bite cafe Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/house-of-kichdi-by-big-bite-cafe-bodakdev,300,North Indian,-,," Stall 19, 20 & 21, Opposite Gotila Auda Garden, Bodakdev, Ahmedabad"
"new jay hinglaj restaurant Restaurant, Odhav",https://www.zomato.com/ahmedabad/new-jay-hinglaj-restaurant-odhav,250,"North Indian, Biryani, Chinese",-,," 5, Bileshwar Complex, Opposite Gujarat Vyapari Maha Mandal, Odhav, Ahmedabad"
"surbhi steam live dhokla Restaurant, Satellite",https://www.zomato.com/ahmedabad/surbhi-steam-live-dhokla-satellite,150,Gujarati,-,," Kenyug Cross Road, Manekbaug Road, Near Yogasharam Gate 3, Satelite, Ahmedabad"
"non veg king Restaurant, Chandkheda",https://www.zomato.com/ahmedabad/non-veg-king-chandkheda,500,"North Indian, Mughlai, Fast Food, Chinese",-,," Shop F-9, Sankalp Arcade, HP Petrol Pump, Motera, Chandkheda, Ahmedabad"
"upsouth Restaurant, Sarkhej",https://www.zomato.com/ahmedabad/upsouth-sarkhej,300,South Indian,-,," Mamta Complex, Opposite Kiran Motors, Sarkhej, Ahmedabad"
"food adda Restaurant, Sola",https://www.zomato.com/ahmedabad/food-adda-sola,400,"Sandwich, Burger, Italian, Fast Food, Desserts, Beverages",NEW,," 3, Ground Floor, Earth Aroma, Bhadaj Circle, S.P. Ring Road, Bhadaj, Sola, Ahmedabad"
