name,link,cost for 2,cuisines,ratings,reviews,address
"cake away Restaurant, Vaishali Nagar",https://www.zomato.com/jaipur/cake-away-vaishali-nagar,300,Bakery,3.5,27," Plot 79, Welcome Colony, Khatipura Road, Vaishali Nagar, Jaipur"
"punjabi amritsari kulche wale Restaurant, Raja Park",https://www.zomato.com/jaipur/punjabi-amritsari-kulche-wale-raja-park,300,North Indian,3.5,42," 165, Ram Gali 3, Near Surya Maidan, Raja Park, Jaipur"
"burrps cafe bakery Restaurant, Mansarovar",https://www.zomato.com/jaipur/burrps-cafe-and-bakery-mansarovar,250,"Bakery, Fast Food",3.5,25," Shop 11, JDA Market, Ridhi Sidhi Chouraha, Gopalpura Bypass, Mansarovar, Jaipur"
"momoman Restaurant, Tonk Road",https://www.zomato.com/jaipur/momoman-tonk-road,250,"Momos, Chinese",3.5,27," Shop 1, 712, Mahaveer Nagar 1st, Gopalpura Mode, Pooja Tower, Tonk Road, Jaipur"
"funduz Restaurant, Jhotwara",https://www.zomato.com/jaipur/funduz-jhotwara,400,"Fast Food, Beverages",3.5,35," Triton Mall, 3rd Floor, Jhotwara, Jaipur"
"blitz krieg Restaurant, C Scheme",https://www.zomato.com/jaipur/blitz-krieg-c-scheme,"1,600","Continental, North Indian, Fast Food, American",3.6,108," 5th Floor, Axis Mall, Bhagwan Das Road, C Scheme, Jaipur"
"pan n grill cafe Restaurant, C Scheme",https://www.zomato.com/jaipur/pan-n-grill-cafe-c-scheme,200,"Fast Food, Street Food, Sandwich, Beverages",3.6,118," Trimurti Mall, Ahinsa Circle, C Scheme, Jaipur"
"melting moments Restaurant, Bani Park",https://www.zomato.com/jaipur/melting-moments-by-nita-jaipuria-bani-park,400,Desserts,3.6,75," B-9, Shiv Marg, Bani Park, Jaipur"
"laxmi sweet caterers Restaurant, Tonk Road",https://www.zomato.com/jaipur/laxmi-sweet-caterers-1-tonk-road,150,Mithai,3.6,113," Shop 56, Barkat Nagar Choraha, Barkat Nagar, Tonk Road, Jaipur"
"zaika Restaurant, Bani Park",https://www.zomato.com/jaipur/zaika-bani-park,900,"North Indian, Chinese, American, Continental, South Indian",3.6,77," Traditional Heritage Haveli, AC-4C, Gayatri Marg, Sawai Jai Singh Highway, Bani Park, Jaipur"
"ashoka parnami mishthan bhandar Restaurant, Raja Park",https://www.zomato.com/jaipur/ashoka-parnami-mishthan-bhandar-raja-park,150,Mithai,3.6,128," Near Parnami Mandir, Raja Park, Jaipur"
"shri shankar family restaurant Restaurant, Mansarovar",https://www.zomato.com/jaipur/shri-shankar-family-restaurant-mansarovar,500,North Indian,3.6,118," 61/20, Rajat Path, Mansarovar, Jaipur"
"amazing arena sports lounge Restaurant, Malviya Nagar",https://www.zomato.com/jaipur/amazing-arena-sports-lounge-malviya-nagar,500,"Cafe, Fast Food",3.6,79," 30, Sundar Nagar, Girdhar Marg, Malviya Nagar, Jaipur"
"mazica cafe Restaurant, Shastri Nagar",https://www.zomato.com/jaipur/mazica-cafe-shastri-nagar,400,"Cafe, Pizza, Fast Food, Chinese",3.6,63," R-1, Basement Arya Sqaure Mall, Subhash Nagar, Jhotwara Road, Shastri Nagar, Jaipur"
"shiv sagar cafe Restaurant, Raja Park",https://www.zomato.com/jaipur/shiv-sagar-cafe-raja-park,200,South Indian,3.6,98," Shop 467- 468, Gali 3, Raja Park, Jaipur"
"badi dhani pavitra bhojanalya Restaurant, Tonk Road",https://www.zomato.com/jaipur/badi-dhani-pavitra-bhojanalya-tonk-road,200,North Indian,3.6,121," Shop 7, Sector 3, Pratap Nagar, Tonk Road, Jaipur"
"yangse Restaurant, Bais Godam",https://www.zomato.com/jaipur/yangse-bais-godam,400,Chinese,3.6,72," Food Court, 3rd Floor, MGF Metropolitan Mall, Bais Godam, Jaipur"
"mahavir rabri bhandar Restaurant, Bani Park",https://www.zomato.com/jaipur/mahavir-rabri-bhandar-bani-park,250,Rajasthani,3.6,128," D-15, Doctor's Bungalow 2, Jhotwara Road, Near Space Cinema, Bani Park, Jaipur"
"annapurna sweets Restaurant, Vidhyadhar Nagar",https://www.zomato.com/jaipur/annapurna-sweets-vidhyadhar-nagar,100,"Mithai, Street Food, South Indian",3.6,138," G 1, Ganesham Plaza, Opposite Cine Star, Central Spine, Vidhyadhar Nagar, Jaipur"
"juice walas coffee juice bar Restaurant, Tonk Road",https://www.zomato.com/jaipur/juice-walas-coffee-juice-bar-tonk-road,400,"Juices, Fast Food",3.6,91," G-19, Jaipur Centre, B2 Bypass, Tonk Road, Jaipur"
"dhakad samosas sweet caters Restaurant, Sikar Road",https://www.zomato.com/jaipur/dhakad-samosas-sweet-caters-sikar-road,250,"Mithai, Street Food",3.3,18," D-25, Thimas Colony, Murlipura, Sikar Road, Jaipur"
"shree govindam pavitra bhojanalya Restaurant, Jagatpura",https://www.zomato.com/jaipur/shree-govindam-pavitra-bhojanalya-jagatpura,450,North Indian,3.3,19," Kundanpura, Indra Gandhi Nagar, Jagatpura, Jaipur"
"jodhpur dal bati churma walaz Restaurant, Shyam Nagar",https://www.zomato.com/jaipur/jodhpur-dal-bati-churma-walaz-shyam-nagar,250,Rajasthani,3.3,14," 903, Gautam Marg, Rani Sati Nagar, Shyam Nagar, Jaipur"
"veg planet Restaurant, Khatipura Road",https://www.zomato.com/jaipur/veg-planet-khatipura-road,250,"Chinese, North Indian, South Indian, Street Food",3.3,16," Poonam Market, Panchyawala, Sirsi Road, Jaipur, Khatipura Road, Jaipur"
"dark bite Restaurant, Raja Park",https://www.zomato.com/jaipur/dark-bite-raja-park,500,"Chinese, North Indian, Mughlai, Beverages",3.3,12," Shop 1, 198 Ram Gali, Panchwati Circle, Raja Park, Jaipur."
