name,link,cost for 2,cuisines,ratings,reviews,address
"jai gopinath khaman locho Restaurant, Piplod",https://www.zomato.com/surat/jai-gopinath-khaman-locho-piplod,150,"Gujarati, Fast Food",3.4,20," Ganesh Bunglow, Opposite Arihant Park APPT, Gateway Hotel Road, Parlepoint, Piplod, Surat"
"demira Restaurant, Vesu",https://www.zomato.com/surat/demira-vesu,600,"North Indian, Italian, Fast Food",3.4,17," G 22, Signet Shoppers, Subh Residency, Vip Road, Vesu, Surat"
"roshni fast food juice corner Restaurant, Katargam",https://www.zomato.com/surat/roshni-fast-food-juice-corner-katargam,200,"Fast Food, Beverages",3.4,30," Shop C 3-4, Mahendra Park, Jahangirpura, Katargam, Surat"
"maruti nashta house Restaurant, New Textile Market",https://www.zomato.com/surat/maruti-nashta-house-new-textile-market,150,Fast Food,3.4,28," P-3, Jay Shree Ram Market, Near New Textile Market, Sahara Darwaja, Ring Road, New Textile Market, Surat, New Textile Market, Surat"
"shri mann sweets Restaurant, New Textile Market",https://www.zomato.com/surat/shri-mann-sweets-new-textile-market,150,Desserts,3.4,14," A- 36, Karuna Sagar, Corner of Kabootar Circle, Model Town, Parvat Patiya, Surat"
"prime restaurant Restaurant, Dindoli",https://www.zomato.com/surat/prime-restaurant-dindoli,750,"North Indian, Chinese, Fast Food, Beverages",3.4,21," Shop 26 To 35, First Floor, Uma Plaza, Dindoli Kharaswa Road, Dindoli, Surat"
"fusion house Restaurant, Dumas",https://www.zomato.com/surat/fusion-house-dumas,400,South Indian,3.4,10," Near Govardhan Nath Haveli, Jakatnata, Gym Khana Road, Near Four Seasons Apartment, Dumas, Surat"
"khana khazana Restaurant, Adajan Gam",https://www.zomato.com/surat/khana-khazana-adajan-gam,400,"North Indian, Chinese",3.4,31," 42/43, Sardar Complex, Near Gujarat Gas Circle, Adajan Gam, Surat"
"jalaram pavbhaji fastfood Restaurant, Chowk Bazaar",https://www.zomato.com/surat/jalaram-pavbhaji-fastfood-chowk-bazaar,200,"Fast Food, North Indian",3.4,26," 3/3413, Ground Floor, Navapura, Hanuman Sheri, Near Bhagal, Chowk Bazaar, Surat"
"home breads Restaurant, City Light",https://www.zomato.com/surat/home-breads-city-light,200,"Bakery, Desserts, Sandwich",3.7,46," Lower Ground, Shiv Smrui Complex, Ghod Dhod Road, City Light, Surat"
"shree sai restaurant Restaurant, Salabatpura",https://www.zomato.com/surat/shree-sai-restaurant-salabatpura,200,"North Indian, Chinese",3.7,87," L 14 & 15, Shree Ram Snehi Complex, Opposite Sahid Chowk, Near Rupam Cinema, Salabatpura, Surat"
"trainian express Restaurant, Vesu",https://www.zomato.com/surat/trainian-express-vesu,400,"North Indian, Chinese, Italian, Continental",3.7,28," Shop 47/48, Upper Ground, Atlanta Shoppers, Near Reliance Market, Vesu, Surat"
"piconzza Restaurant, Vesu",https://www.zomato.com/surat/piconzza-2-vesu,400,Fast Food,3.7,33," G-12, Safal Square, Opposite Prime Shoppers, Vesu, Surat"
"babji bakers Restaurant, New Textile Market",https://www.zomato.com/surat/babji-bakers-new-textile-market,200,"Bakery, Fast Food, Desserts",3.7,75," 4/3515, Station Road, Zampa Bazaar, Begampura, New Textile Market, Surat"
"kitchen king tadka Restaurant, Vesu",https://www.zomato.com/surat/kitchen-king-tadka-vesu,250,"North Indian, Chinese",3.7,53," 219, Unicorn Palazzo, Opposite Swastik Woods, Vesu, Surat"
"sai dhosa malhar Restaurant, Adajan Gam",https://www.zomato.com/surat/sai-dhosa-malhar-adajan-gam,200,"South Indian, Fast Food",3.7,77," G-6, Samay Complex, Anand Mahal Road, Adajan Gam, Surat"
"frootreet Restaurant, Vesu",https://www.zomato.com/surat/frootreet-vesu,200,"Ice Cream, Desserts",3.7,33," G-14, Safal Square, University Road, Vesu, Surat"
"seven kings food fantasy Restaurant, Piplod",https://www.zomato.com/surat/seven-kings-food-fantasy-1-piplod,500,"Fast Food, Chinese, Biryani, South Indian",3.7,67," B-15, SMC Night Bazaar Food Plaza, B/H Lakeview Garden, Piplod, Surat"
"lovely pav bhaji dosa Restaurant, Chowk Bazaar",https://www.zomato.com/surat/lovely-pav-bhaji-dosa-chowk-bazaar,300,"South Indian, Street Food, Fast Food, Chinese",3.7,86," 5/158, Haripura, Ruwala Tekra, Khaudhra Gali, Bhagal, Chowk Bazaar, Surat"
"shiv mysore house fast food Restaurant, Varachha",https://www.zomato.com/surat/shiv-mysore-house-fast-food-varachha,200,Chinese,3.7,57," Shop no. G-6, Swastik Plaza, Yogi chowk, Surat"
"gurukrupa live kitchen Restaurant, Adajan Patiya",https://www.zomato.com/surat/gurukrupa-live-kitchen-adajan-patiya,200,"North Indian, Chinese, Gujarati",3.7,65," G - 34, Raj World Shopping Center, Opposite Neelkanth Residency, Palanpur Canal Road, Adajan Patiya, Surat"
"dil se re Restaurant, Adajan Gam",https://www.zomato.com/surat/dil-se-re-3-adajan-gam,600,"North Indian, Italian, Mexican, South Indian, Beverages",3.7,56," Second Floor, Imperial Square, Above Star Bazar, Pal Adajan Road, Adajan Gam, Surat"
"patels puff house Restaurant, Utran",https://www.zomato.com/surat/patels-puff-house-utran,150,"Cafe, Chinese, Fast Food",3.7,85," VIP Circle, Near Kapodra Bridge, Utran, Surat"
"navjivan restaurant Restaurant, New Textile Market",https://www.zomato.com/surat/navjivan-restaurant-new-textile-market,500,"Mughlai, North Indian, Chinese",3.7,83," G/42-44 Belgium Tower, Opposite Linear, Bus Stand, Ring Rd, Umarwada, Surat, New Textile Market, Surat"
"salt water Restaurant, Dumas",https://www.zomato.com/surat/salt-water-dumas,"1,500","Continental, North Indian, Italian",3.8,17," Block 58, Bhatpor, TA - Choryasi, Dumas, Surat"
"rangat sweets ice cream Restaurant, Mota Varachha",https://www.zomato.com/surat/rangat-sweets-and-ice-cream-mota-varachha,300,"Mithai, Ice Cream, Desserts",3.8,51," Shop 59/60, Atlanta Shopping Center, Sudama Chowk, Mota Varachha, Surat"
"bapa sitaram kumbhaniya bhajiya Restaurant, Katargam",https://www.zomato.com/surat/bapa-sitaram-kumbhaniya-bhajiya-katargam,150,Fast Food,3.8,57," Ward 19B, Dabholi Gam, Near Jahangirpura Bridge, Dabholi Road, Katargam, Surat"
"shraddha restaurant Restaurant, Varachha",https://www.zomato.com/surat/shraddha-restaurant-varachha,250,"Street Food, Fast Food",3.8,47," Heera Bagh, Warcha Road, Varachha, Surat"
"ms food Restaurant, Katargam",https://www.zomato.com/surat/ms-food-katargam,150,Fast Food,3.8,35," Plot 24 to 29, Shop 5, V Plaza, Azerkunj Society, Near Gajera School, Katargam, Surat"
"janta ice cream Restaurant, Adajan Gam",https://www.zomato.com/surat/the-janta-ice-cream-adajan-gam,150,"Ice Cream, Desserts, Beverages",3.8,40," G-18, Sai Sqaure Complex, Honey Park Road, Adajan Gam, Surat"
"verandah by ks charcoal Restaurant, Sarthana",https://www.zomato.com/surat/verandah-by-ks-charcoal-sarthana,600,"Pizza, Fast Food",3.8,33," 1 st Floor, Blue Point, Opposite D-Mart, Jakatnaka, Varachha Road, Diamond city, Sarthana, Surat"
"bistro courtyard by marriott Restaurant, Dumas",https://www.zomato.com/surat/the-bistro-courtyard-by-marriott-dumas,"1,200","Chinese, Continental",3.8,26," Courtyard By Marriott, Earth Space, Hazira Road, Dumas, Surat"
"madhuram bakers Restaurant, Salabatpura",https://www.zomato.com/surat/madhuram-bakers-salabatpura,300,"Bakery, Desserts",3.8,39," L-7, Satguru Complex, Mali Ni Wadi, Bal Shahid chowk, Salabatpura, Surat"
"hajooris kulfi Restaurant, New Textile Market",https://www.zomato.com/surat/hajooris-kulfi-new-textile-market,100,Desserts,3.8,40," 1/3816, Opp Sagar Hotel, Chowk Bazaar, Surat"
"kutchi king Restaurant, Udhna Gam",https://www.zomato.com/surat/kutchi-king-udhna-gam,200,Fast Food,3.8,38," Shop 1, Swagat Complex, Opposite Sirvi Samajni Wadi, Kadodra, Surat"
"madhuram dhosa Restaurant, Sachin",https://www.zomato.com/surat/madhuram-dhosa-sachin,300,"Chinese, Fast Food",3.8,32," Shop 8, Goga Maharaj Complex, Pardi Kanade, T.A. Chorasi, D.I, Sachin, Surat"
"bakers bunch Restaurant, Vesu",https://www.zomato.com/surat/bakers-bunch-3-vesu,500,Fast Food,3.8,27," 6&7, Aagam Arcade, Vesu Main Road, Vesu, Surat"
"ice frost dessert cafe Restaurant, Vesu",https://www.zomato.com/surat/ice-frost-dessert-cafe-vesu,500,"Beverages, Desserts, Ice Cream",3.8,13," Shop 7, Safal Sqaure, Ground Floor, Udhna Magdalla Road, Vesu, Surat"
"square meal Restaurant, Dumas",https://www.zomato.com/surat/the-square-meal-dumas,600,North Indian,3.8,26, Off Dumas Road
"kapurs cafe food zone Restaurant, Sarthana",https://www.zomato.com/surat/kapurs-cafe-and-food-zone-sarthana,200,Fast Food,3.4,21," B-48, Royal Plaza, Bapa Sitaram Chowk, BRTS Road, Simada, Sarthana, Surat"
"unique kasumbo Restaurant, Katargam",https://www.zomato.com/surat/unique-kasumbo-katargam,250,"Beverages, Juices",3.4,16," G-37, Shivan Avenue, Near Jahangirpura Bridge, Opposite Hyundai Service Center, Dabholi Singanpore Link Road, Katargam, Surat"
"pure veg restaurant Restaurant, Nanpura",https://www.zomato.com/surat/pure-veg-restaurant-nanpura,250,"North Indian, Pizza, Sandwich, Chinese",NEW,," 1/1622/10, Khanderpura, Nanpura, Surat"
"lucky pav bhaji Restaurant, Adajan Gam",https://www.zomato.com/surat/lucky-pav-bhaji-adajan-gam,200,Fast Food,3.4,16," Near Aksharjyot Com-2, Near Bhulka Bhavan School, Adajan Gam, Surat"
"old mumbai ice cream Restaurant, Adajan Patiya",https://www.zomato.com/surat/old-mumbai-ice-cream-adajan-patiya,20,"Ice Cream, Fast Food",3.4,15," G3, 4 Eon Square, Besides Shell Petrol Pump, Opposite Gurukrupa Society, Adajan Patiya, Surat"
"shree ganeshay fast food Restaurant, Magob",https://www.zomato.com/surat/shree-ganeshay-fast-food-magob,150,Fast Food,3.4,19," 20/A, Abhilasha Heights, Kiran Motors, Near Aaimata Chowk, Parvat Patiya, Magob, Surat"
"satadhar fast food Restaurant, Nana Varachha",https://www.zomato.com/surat/satadhar-fast-food-nana-varachha,250,"South Indian, Chinese, Fast Food",3.4,14," BL-156/A, Akshardham Society, Sarthana Jakat naka, Nana Varachha, Surat"
"shiv shakti khana khazana Restaurant, New Textile Market",https://www.zomato.com/surat/shiv-shakti-khana-khazana-new-textile-market,200,North Indian,3.4,22," Mahalaxmi Market, New Textile Market, Surat"
"gurung momos Restaurant, Adajan Gam",https://www.zomato.com/surat/gurung-momos-adajan-gam,150,Momos,3.4,18," L-5, Golden Park Society, Opp-Prime Arcade, Anand Mahal Road, Adajan, Surat."
"jay ganesh lassi Restaurant, Varachha",https://www.zomato.com/surat/jay-ganesh-lassi-varachha,200,"Beverages, Desserts",3.4,14," 8, Rudraksh Residency, Near Hirabaug, Varachha, Surat"
"radheshyam dhokla Restaurant, Amroli",https://www.zomato.com/surat/radheshyam-dhokla-amroli,300,Gujarati,3.4,11," Shop G-11, Savita Darshan Shopping Center, Opposite Jain Derasar Main Road, Amroli, Surat"
"dr fancy dhosa kathiyawadi punjabi Restaurant, Amroli",https://www.zomato.com/surat/dr-fancy-dhosa-kathiyawadi-punjabi-amroli,200,"South Indian, North Indian, Gujarati",3.4,22," Chhaprabhatha road, Amroli"
"krisha amul parlour Restaurant, Varachha",https://www.zomato.com/surat/krisha-amul-parlour-varachha,200,Ice Cream,3.4,19," G-1, Pujan Plaza, Vanmali Junction, Canal Road, Punagam, Varachha, Surat"
"kachhi chataka Restaurant, Katargam",https://www.zomato.com/surat/kachhi-chataka-katargam,250,"Street Food, Fast Food",3.4,22," Royal Plaza, Ved Road, Opposite Akhand Anand College, Industrial Area, Katargam, Surat"
"akshar pavbhaji chinese Restaurant, Varachha",https://www.zomato.com/surat/akshar-pavbhaji-chinese-varachha,,"Chinese, Street Food",3.4,14," 11-12, Lakshman Nagar Chowk, Prabhukrupa Society, Varachha, Surat"
"dilli ke mashoor chhole bhature Restaurant, Vesu",https://www.zomato.com/surat/dilli-ke-mashoor-chhole-bhature-vesu,200,North Indian,3.1,6," Near Agam Arcade, Opposite Sundhabhavan, Vesu, Surat"
"uncles dhosa Restaurant, Sachin",https://www.zomato.com/surat/uncles-dhosa-sachin,300,South Indian,3.1,10," Shop 4-7, Goga Maharaj Complex, Opposite Yogeshwar Park, Pardi, Sachin, Surat"
"hajoori kulfi Restaurant, Vesu",https://www.zomato.com/surat/hajoori-kulfi-vesu,100,Desserts,3.1,10," Near Ratna Jyoti Appartment, Besides Soham Heights, Opposite Nandanvan 2, VIP Road, Vesu, Surat"
"ali chicken biryan Restaurant, Udhna Gam",https://www.zomato.com/surat/ali-chicken-biryan-udhna-gam,150,"Biryani, North Indian",3.1,9," Udhna Magdalla Road, Udhna Gam, Surat"
"bismillah grilled point Restaurant, Chowk Bazaar",https://www.zomato.com/surat/bismillah-grilled-point-chowk-bazaar,300,"Pizza, Fast Food",3.1,13," Near center of mg punawala store ranitalav surat, Chowk Bazaar, Surat"
"kashmiri mirchi Restaurant, Althan Bhatar",https://www.zomato.com/surat/kashmiri-mirchi-althan-bhatar,500,"North Indian, Chinese",3.1,10," 80A, 72 Shreenathji Nagar Society, Opposite Platinum Hall, Bhimrad Chekpost Sarsana Gam Main Road, Althan Bhatar, Surat"
"3 star fancy dosa Restaurant, Vesu",https://www.zomato.com/surat/3-star-fancy-dosa-1-vesu,200,South Indian,3.1,15," Near SD Jain School, Vesu, Surat"
"shake yard Restaurant, Vesu",https://www.zomato.com/surat/shake-yard-1-vesu,150,"Desserts, Fast Food, Cafe, Beverages",3.1,5," Shop 3, Sukham Platunum, Opposite Ratanjyoti Apartment, Vesu, Surat"
"jayesh omlet centre Restaurant, Bhestan",https://www.zomato.com/surat/jayesh-omlet-centre-bhestan,100,Street Food,3.1,7," Shop 5, Plot 88, Mahavir Industrial Station Road, Bhestan, Surat"
"agra sweets namkeen Restaurant, Athwa",https://www.zomato.com/surat/agra-sweets-namkeen-athwa,300,"Street Food, Mithai, Desserts, Beverages",3.1,9," 13-C, Shop 8, Mangaldip Apartment, Bhatar Road, Majura, Athwa, Surat"
"maxico pizzerio Restaurant, Pal Gam",https://www.zomato.com/surat/maxico-pizzerio-pal-gam,400,Fast Food,3.1,7," On Road, Near Karma Bhumi Complex, Karm Siddhi Building, Opposite F Building, Pal Gam, Surat"
"delhiwala parathaa Restaurant, Adajan Patiya",https://www.zomato.com/surat/delhiwala-parathaa-adajan-patiya,300,North Indian,3.1,9," Bhavani Food Court, Behind Star Bazar, L.P Savani Main Road, Adajan, Surat, Adajan Patiya, Surat"
"sugam dairy Restaurant, Adajan Gam",https://www.zomato.com/surat/sugam-dairy-adajan-gam,150,"Mithai, Desserts, Bakery, Beverages",3.1,7," Shop 12, Nova Apex Complex, Behind Snehsankul Ni Wadi, Anand Mahal Road, Adajan Gam, Surat"
"kesudo unlimited indian thali utsav hall Restaurant, Adajan Gam",https://www.zomato.com/surat/kesudo-unlimited-indian-thali-utsav-hall-adajan-gam,350,"Gujarati, North Indian, Chinese",3.1,9," 101, Starworld Mall, Near Baghban Circle, Near Greencity, Greencity Road, Adajan Gam, Surat"
"patel pavbhaji pulav Restaurant, Adajan Patiya",https://www.zomato.com/surat/patel-pavbhaji-and-pulav-adajan-patiya,200,"Street Food, Fast Food, Beverages",3.1,9," A 6, Royal Residency, Opposite Mahalaxmi Mandir, Anad Mahal Road, Adajan Patiya, Surat"
"secret taste Restaurant, Vesu",https://www.zomato.com/surat/secret-taste-vesu,250,North Indian,3.7,40," Shop 2, Tiranga Heights, Udhana Magdalla Road, Vesu, Surat"
"s amlet cold drinks Restaurant, Althan Bhatar",https://www.zomato.com/surat/s-amlet-cold-drinks-althan-bhatar,250,Street Food,NEW,," 35A, 0030 Road Paiki 79, B/S Vipul Hair Art, Near Laxmi Dairy, Siddhi Sheri, Althan Bhatar, Surat"
"baskin robbins Restaurant, Athwa",https://www.zomato.com/surat/baskin-robbins-athwa,200,"Ice Cream, Desserts, Beverages",3.7,47," Tribhuvan Complex, Opposite Rajhans Complex, Ghod Dod Road, Athwa, Surat"
"huseni restaurant Restaurant, New Textile Market",https://www.zomato.com/surat/huseni-restaurant-new-textile-market,300,North Indian,3.7,44," 3/573, Zampa Bazar Main Road, New Textile Market, Surat"
"munchin affair Restaurant, Vesu",https://www.zomato.com/surat/the-munchin-affair-vesu,400,"Chinese, Fast Food, Desserts",3.7,34," Shop 16, Prime Shoppers Opposite Safal Square Vesu, Vesu, Surat"
"desi curry Restaurant, Vesu",https://www.zomato.com/surat/desi-curry-vesu,150,North Indian,3.7,31," Opposite Reliance Market, Vesu, Surat"
"shree radha krushna khichdi corner Restaurant, Sachin",https://www.zomato.com/surat/shree-radha-krushna-khichdi-corner-sachin,200,Gujarati,3.7,45," 20 - 21, Shree Hari Complex, Opposite Glorina Valley, Kanakpur Kansad Road, Sachin, Surat"
"ravis kitchen Restaurant, Piplod",https://www.zomato.com/surat/ravis-kitchen-piplod,250,"North Indian, Desserts, Beverages",3.7,45," FP 3, The Park, Opp SVNIT College Icchanath, Piplod, Surat"
"atul bakery Restaurant, Varachha",https://www.zomato.com/surat/atul-bakery-2-varachha,200,"Desserts, Fast Food",3.7,52," Opposite Baroad Prestige, Varachha, Surat"
"nanawadi restaurant Restaurant, Sachin",https://www.zomato.com/surat/nanawadi-restaurant-sachin,600,"Mughlai, Chinese, North Indian",3.7,43," Lajpor Char Rasta, Sachin, Surat"
"goodluck chicken biryani house Restaurant, Magdalla",https://www.zomato.com/surat/goodluck-chicken-biryani-house-magdalla,300,"Biryani, North Indian",3.7,28," Shop 1, Navjivan India Coopration Society, Opposite Unique Hospital, Near Sosyo Circle, Udhna, Magdalla, Surat"
"vetro inn Restaurant, New Textile Market",https://www.zomato.com/surat/vetro-inn-new-textile-market,600,"North Indian, Chinese",3.7,24," Sumul Dairy Road, Besides LIC Office, Near Railway Station, New Textile Market, Surat"
"tea post Restaurant, Udhna Gam",https://www.zomato.com/surat/tea-post-1-udhna-gam,100,"Tea, Street Food, Sandwich, Beverages",3.7,31," B 106, ICC Building, Near Kadiwala School, Ring Road, Surat"
"manpasand vada pav Restaurant, Kamrej",https://www.zomato.com/surat/manpasand-vada-pav-kamrej,100,Street Food,3.7,38," AT Navagaam, Kamrej Char Rasta, Kamrej, Surat"
"hotel modern Restaurant, New Textile Market",https://www.zomato.com/surat/hotel-modern-new-textile-market,300,"North Indian, Gujarati",3.7,32," B-101, Hiramoti Market, Pk Road, Sardar Market, New Textile Market, Surat"
"waffle republic Restaurant, New Textile Market",https://www.zomato.com/surat/waffle-republic-new-textile-market,300,"Desserts, Beverages",4.0,128," 3/2078, Vaheli Seri, Near Roopam Cinema, Salabatpura, New Textile Market, Surat"
"tipsy topsy chat centre Restaurant, Nanpura",https://www.zomato.com/surat/tipsy-topsy-chat-centre-nanpura,500,"North Indian, Chinese, Fast Food",4.0,284," E-51/52/53, Kanaknidhi Complex, Opposite Gandhi Smruti Bhavan, Nanpura, Surat"
"j d restaurant Restaurant, Varachha",https://www.zomato.com/surat/j-d-restaurant-varachha,500,"North Indian, South Indian, Chinese",4.0,357," Lakhani Chambers, Mini Bazar, Varacha Road, Surat"
"goras gujarati thali Restaurant, Nanpura",https://www.zomato.com/surat/goras-gujarati-thali-nanpura,550,Gujarati,4.0,263," President Plaza, Beside Mahavir Cardiac Hospital, Athwagate, Nanpura, Surat"
"basil garden Restaurant, Athwa",https://www.zomato.com/surat/basil-garden-athwa,950,"Continental, Fast Food, Desserts, Beverages",4.0,152," Richie Rich, Opposite Golden Square Complex, Parle Point, Athwa, Surat"
"hotel amiras Restaurant, Nana Varachha",https://www.zomato.com/surat/hotel-amiras-nana-varachha,500,"North Indian, Biryani, Chinese, Beverages",4.0,318," Galaxy Point, Sarthana, Jakat Naka, Sarthi Society, Nana Varachha, Surat"
"crust co Restaurant, Vesu",https://www.zomato.com/surat/the-crust-co-vesu,400,"Pizza, Fast Food",4.0,217," Shop No - G10, Safal Square, Vesu, Surat"
"tea planet Restaurant, Vesu",https://www.zomato.com/surat/the-tea-planet-vesu,400,"Fast Food, Bubble Tea, Tea, Pizza",4.0,192," Shop 24, Prime Shoppers, Opposite Safal Square, Vesu, Surat"
"alpha restaurant Restaurant, Athwa",https://www.zomato.com/surat/alpha-restaurant-athwa,400,"North Indian, Chinese, Fast Food, Desserts",4.0,292," Shivshakti Shopping Center, Bhatar Road, Near Olympia Mall,"
"tawah Restaurant, Vesu",https://www.zomato.com/surat/tawah-vesu,500,"North Indian, Parsi, Rolls, Biryani",4.0,229," Shop G 12 A, Safal Square, Vesu, Surat"
"laxmi food inn Restaurant, Varachha",https://www.zomato.com/surat/laxmi-food-inn-varachha,400,"North Indian, Chinese, Fast Food",4.0,282," Opposite JK Petrol Pump, Varachha Road, Varachha, Surat"
"punjabi di hatti Restaurant, Piplod",https://www.zomato.com/surat/punjabi-di-hatti-piplod,600,"North Indian, Chinese, Biryani, Beverages",4.0,248," B-11,SMC Food Plaza ,Night Bazar,B/H Lakeview Garden, Piplod, Surat"
"masala canteen Restaurant, Piplod",https://www.zomato.com/surat/masala-canteen-2-piplod,350,"North Indian, Chinese, Desserts, Beverages",4.0,169," 5 Ground floor, International Business center, Piplod, Surat"
"good stuff Restaurant, City Light",https://www.zomato.com/surat/the-good-stuff-city-light,500,"Cafe, Desserts",4.0,89," G3, Samarth Acquisti Complex, New City Light, Surat"
"dr bubbles chai specialist Restaurant, Vesu",https://www.zomato.com/surat/dr-bubbles-chai-specialist-vesu,400,"Desserts, Beverages",4.0,161," Shop 9, Aagam Emporio, University Road, Vesu, Surat"
"chawlas² Restaurant, Vesu",https://www.zomato.com/surat/chawlas-vesu,600,"North Indian, Chinese",4.3,136," Shop 4 & 5, Ground Floor, Safal Square, Udhana-Magdalla Road, Opposite Prime Shopper, Vesu, Surat"
"shakes scoops Restaurant, Vesu",https://www.zomato.com/surat/shakes-scoops-vesu,250,"Beverages, Ice Cream",4.3,143," G 53, Atlanta Shoppers, Near Reliance Market, Vesu, Surat"
"creamy heaven Restaurant, Salabatpura",https://www.zomato.com/surat/creamy-heaven-salabatpura,200,Desserts,4.3,123," 3C/2632, B-1, Near Police Station, Momnawad, Salabatpura, Surat"
"rooster Restaurant, Vesu",https://www.zomato.com/surat/rooster-vesu,250,"Burger, Sandwich, Wraps, Pizza, Fast Food",4.3,27," 2, Aagam Emporio, Vesu, Surat"
"burger king Restaurant, Adajan Gam",https://www.zomato.com/surat/burger-king-4-adajan-gam,500,"Burger, Fast Food, Beverages",4.2,978," Shop 4 & 5, Ground Floor, Valentina Business Hub, LP Savani Road, Adajan Gam, Surat"
"mcdonalds Restaurant, Adajan Gam",https://www.zomato.com/surat/mcdonalds-adajan-gam,500,"Burger, Fast Food",4.2,694," Millennium Business Park, Adajan Gam, Surat"
"pizza hut Restaurant, Athwa",https://www.zomato.com/surat/pizza-hut-athwa,600,"Pizza, Desserts, Fast Food",4.2,764," Shop TP 5, FP 251, 252, Upper Ground Floor, U/B-1, U/A-5 To 7, First Floor, O/B1 To 3, Paiki, Tribhovan Complex, Ghod Dod Road, Athwa, Surat"
"jakaas chinese food Restaurant, Adajan Gam",https://www.zomato.com/surat/jakaas-chinese-food-adajan-gam,350,"Chinese, Fast Food",4.2,502," Shop 38/39, Royal Residency, Building C, Near Mahalaxmi Temple, Vir Arjun Marg, Anand Mahal Road, Adajan Gam, Surat"
"vegjis Restaurant, Athwa",https://www.zomato.com/surat/vegjis-1-athwa,300,"Fast Food, Sandwich, Lebanese",4.2,669," LA 6/7/8, Tribhuvan Complex, Opposite Kala Mandir Jewellers, Ghod Dod, Athwa, Surat"
"geetha restaurant Restaurant, Vesu",https://www.zomato.com/surat/geetha-restaurant-1-vesu,400,"North Indian, Chinese, Fast Food, South Indian, Desserts, Beverages",4.2,535," Near SD Jain School, Vesu Char Rasta, Vesu, Surat"
"singh saaab di rasoi Restaurant, Piplod",https://www.zomato.com/surat/singh-saaab-di-rasoi-piplod,800,"North Indian, Chinese",4.2,461," Patiala House, Opposite New Passport Office, Umra, Piplod Road, Surat"
"centre court Restaurant, City Light",https://www.zomato.com/surat/the-centre-court-city-light,900,"North Indian, Biryani, Chinese, Desserts, Beverages",4.2,394," Near Ambica Niketan Bus Stand, Parle Point, City Light, Surat"
"radhe dhokla Restaurant, Nanpura",https://www.zomato.com/surat/radhe-dhokla-nanpura,500,"North Indian, Street Food, Chinese, Fast Food",4.2,288," Opposite Lalbhai Contractor Complex, Near Library Nanpura Main Road, Nanpura, Surat"
"mrcafe Restaurant, Vesu",https://www.zomato.com/surat/mr-cafe-1-vesu,600,"Italian, Chinese",4.2,125," Shop 5, Milestone Atlantis, Near Someshwar Square, Udhna Magdalla Road, University Road, Vesu, Surat"
"binayak Restaurant, Vesu",https://www.zomato.com/surat/binayak-vesu,250,Fast Food,4.2,435," 11, Aagam Arcade, Vesu Main Road, Vesu, Surat"
"millies Restaurant, Vesu",https://www.zomato.com/surat/millies-vesu,350,"Desserts, Bakery, Beverages",3.9,46," G-7, SNS Arista, Behind Prime Shoppers, Udhna Magdalla Road, Vesu, Surat"
"shree sainath fast food Restaurant, City Light",https://www.zomato.com/surat/shree-sainath-fast-food-city-light,150,Fast Food,3.9,74," Shop 1, Ground Floor, Vaishali Society, Near Abhishek Bungalows, City Light, Surat"
"syndicate samosa Restaurant, New Textile Market",https://www.zomato.com/surat/syndicate-samosa-new-textile-market,150,Gujarati,3.9,117," Mahalaxmi Market, New Textile Market, Surat"
"taste eggs Restaurant, Udhna Gam",https://www.zomato.com/surat/taste-of-eggs-udhna-gam,350,"Street Food, Fast Food",3.9,59," Shop 4, 1st Floor, Ashirwad Township 2, Opposite Welcome Pan, Bamroli Road, Udhna Gam, Surat"
"jani farsan house Restaurant, Vesu",https://www.zomato.com/surat/jani-farsan-house-vesu,300,"Gujarati, Street Food",3.9,74," G1/2, Rajmandir Plaza, Near G.D. Goenka School, Canal Road, Vesu, Surat"
"heist Restaurant, Althan Bhatar",https://www.zomato.com/surat/heist-althan-bhatar,300,Fast Food,3.9,57," Shop no 6, Bina Apartment, B/S Umrao Bakery, Jamnanagar, GhodDod Road, Surat."
"kaka ni bhajipav fast food Restaurant, Nana Varachha",https://www.zomato.com/surat/kaka-ni-bhajipav-fast-food-nana-varachha,250,"South Indian, North Indian, Fast Food, Chinese",3.9,77," 103 30A B, Kalakunj Group Housing Society, Varachha Road, Nana Varachha, Surat"
"hungry bears Restaurant, Piplod",https://www.zomato.com/surat/hungry-bears-piplod,350,"North Indian, Chinese, Rolls",3.9,37," Shop B 19, Night Food Plaza, Beside Lakeview Garden, Piplod, Surat"
"jalaram locho rasawala khaman Restaurant, Katargam",https://www.zomato.com/surat/jalaram-locho-rasawala-khaman-katargam,200,Gujarati,3.9,62," 5, Silver Plaza Apprtment, People's Char Rasta, Katargam, Surat"
"famous pizza center Restaurant, Chowk Bazaar",https://www.zomato.com/surat/famous-pizza-center-chowk-bazaar,200,"Pizza, Italian",3.9,76," On Road Home AB11/ 1885 91, Muglaisara Main Road, Surat"
"ahmedi hotel Restaurant, New Textile Market",https://www.zomato.com/surat/ahmedi-hotel-3-new-textile-market,300,Gujarati,3.9,57," 3/944, Navapura Karwa Road, Zampa Bazaar, Begampura,Near Saliya Market, Surat"
"kii kaa cafe Restaurant, Godadara",https://www.zomato.com/surat/the-kii-and-kaa-cafe-godadara,150,"Pizza, Continental",3.9,43," Shop 17, Shree Punjan Plaza, Opposite Dumbhal Fire Station, Model Town, Surat"
