name,link,cost for 2,cuisines,ratings,reviews,address
"sholeh global grill Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/sholeh-global-grill-bodakdev,"1,200","North Indian, Fast Food, Cuisine Varies",2.8,16," 56, Rajpat Row House, Opposite AIS School, Bodakdev, Ahmedabad"
"ministry shakes Restaurant, C G Road",https://www.zomato.com/ahmedabad/ministry-of-shakes-c-g-road,500,Cafe,2.8,42," Shop 1, Grpond Floor, Eternia Complex, Swastik Society, Swastik Cross Road, C G Road, Ahmedabad"
"friends food center Restaurant, Bopal",https://www.zomato.com/ahmedabad/the-friends-food-center-bopal,250,"Fast Food, Gujarati, Rajasthani",3.3,21," AG 9, Amrapali Shopping Mall, Ambli Cross Road, Bopal, Ahmedabad"
"jalaram khaman ganthiya house Restaurant, Satellite",https://www.zomato.com/ahmedabad/jalaram-khaman-and-ganthiya-house-satellite,150,Street Food,3.3,17," 4, Karma Shresh Tower, Anand Nagar Road, Satellite, Ahmedabad"
"sadda tandoor Restaurant, Airport Gandhinagar Highway",https://www.zomato.com/ahmedabad/sadda-tandoor-airport-gandhinagar-highway-gandhinagar,500,"North Indian, Mughlai",3.3,10," B-56/57, Pramukh Arcade, Near Reliance Cross Road, Urjanagar 1, Kudasan, Airport Gandhinagar Highway, Gandhinagar"
"jay mahakali food Restaurant, Isanpur",https://www.zomato.com/ahmedabad/jay-mahakali-food-isanpur,250,"Street Food, Gujarati, South Indian, North Indian",3.3,14," 129, Rajmandir Tenament, Behind Samrat Nagar, Isanpur, Ahmedabad"
"mehta cream centre Restaurant, Vejalpur",https://www.zomato.com/ahmedabad/mehta-cream-centre-vejalpur,100,Mithai,3.3,15," 8, Kadambari Society, Near Ashapuri Temple, Jivraj Park, Vejalpur, Ahmedabad"
"saurastra dinning hall Restaurant, Satellite",https://www.zomato.com/ahmedabad/saurastra-dinning-hall-satellite,500,Gujarati,3.3,10," F 115, 1 st Floor, Dev Arc Commercial Complex, Iscon Circle, S.G. Highway, Satellite, Ahmedabad"
"taskeen tawa fry Restaurant, Bopal",https://www.zomato.com/ahmedabad/taskeen-tawa-fry-bopal,300,"North Indian, Mughlai",3.3,10," A/109, First Floor, Sobo Centre, Bopal, Ahmedabad"
"khana khazana Restaurant, Infocity",https://www.zomato.com/ahmedabad/khana-khazana-infocity-gandhinagar,350,"North Indian, Chinese",3.3,13," B/12, Pramukh Arcade 1, Near Relaince Circle, Infocity, Gandhinagar"
"late night kitchen Restaurant, Gurukul",https://www.zomato.com/ahmedabad/late-night-kitchen-gurukul,400,"Chinese, Street Food, North Indian",3.3,18," 46, Aaditya Nath Jayant Park, Behind Vishram Nagar, Gurukul, Ahmedabad"
"hungry helpers Restaurant, Nava Vadaj",https://www.zomato.com/ahmedabad/hungry-helpers-nava-vadaj,450,"North Indian, Sandwich",3.3,11," E/8/88, Vishram Park Apartment, Near Bhavsar Hostel, Nava Vadaj, Ahmedabad"
"capital russian bakery Restaurant, Sector 6, Gandhinagar",https://www.zomato.com/ahmedabad/capital-russian-bakery-sector-6-gandhinagar,200,Bakery,3.3,16," Plot 5/1556, Jalaram Square, Near Apna Bazar, Sector 6, Gandhinagar"
"silver spoon restaurant hotel silvera grand Restaurant, Naroda",https://www.zomato.com/ahmedabad/silver-spoon-restaurant-hotel-silvera-grand-naroda,550,"North Indian, Chinese, Continental",3.3,11," Hotel Silvera Grand, Near Dehgam Cross Road Circle, Beside True Value Showroom, S.P Ring Road, Hanspura, Naroda, Ahmedabad"
"dessert lab Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/the-dessert-lab-mani-nagar,400,"Desserts, Beverages",3.3,9," A-9, Ground Floor, Mahalxmi Center, Near Rambaug Cross Road, Mani Nagar, Ahmedabad"
"jalaram khaman house Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/jalaram-khaman-house-1-mani-nagar,200,Street Food,3.3,19," 10, Panditji Chawal, Opposite Ramji Mandir, Uttamnagar, Mani Nagar, Ahmedabad"
"mad batter Restaurant, Ambavadi",https://www.zomato.com/ahmedabad/mad-batter-ambavadi,300,Bakery,3.3,8," 10, 3rd Floor, Star Apartments, Mehta Park Society, Near Hira Baug Crossing, Ambavadi, Ahmedabad"
"i shree khodal kathiyawadi dhaba Restaurant, Satellite",https://www.zomato.com/ahmedabad/i-shree-khodal-kathiyawadi-dhaba-satellite,350,"Gujarati, Desserts",3.7,129," 112 & 116, Sahjanand Complex, 100 Feet Road, Satellite, Ahmedabad"
"gmb fast food Restaurant, Shahibagh",https://www.zomato.com/ahmedabad/gmb-fast-food-1-shahibagh,400,"North Indian, Chinese, Fast Food",3.7,162," 1, Ground Floor, Subh Complex, Rajasthan Hospital Road, Shahibagh, Ahmedabad"
"house cakes Restaurant, Memnagar",https://www.zomato.com/ahmedabad/house-of-cakes-memnagar,300,"Bakery, Desserts",3.7,76," 6, Shanti Dayal Apartment, Near H B Kapadia School, Gurukul Road, Memnagar, Ahmedabad"
"hotel kohinoor plaza Restaurant, Ashram Road",https://www.zomato.com/ahmedabad/hotel-kohinoor-plaza-ashram-road,750,North Indian,3.7,84," 22, Tilak Nagar Society, Near Old Vadaj AMTS Bus Station, Ashram Road, Ahmedabad"
"honeycube Restaurant, Satellite",https://www.zomato.com/ahmedabad/honeycube-satellite,300,"Desserts, Ice Cream, Fast Food",3.7,79," Shop 7, Ratnamani Complex, Near Iscon Emporio, Jodhpur Char Rasta, Ahmedabad"
"lazeez Restaurant, Nava Vadaj",https://www.zomato.com/ahmedabad/lazeez-nava-vadaj,300,"North Indian, Chinese",3.7,159," G-15, Satyam Complex, Bhimjipura A.M.T.S Bus Stop, Nava Vadaj, Ahmedabad"
"bhagyoday restaurant Restaurant, Sector 21, Gandhinagar",https://www.zomato.com/ahmedabad/bhagyoday-restaurant-sector-21-gandhinagar,600,"North Indian, Chinese, Continental",3.7,138," B-1, Plot 197, District Shopping Centre, Sector 21, Gandhinagar"
"uncle johns pizza Restaurant, Gurukul",https://www.zomato.com/ahmedabad/uncle-johns-pizza-gurukul,450,"Italian, Fast Food",3.7,113," 1st Floor, Shilpa Block, Opposite Himalaya Mall, Drive-In Road, Gurukul, Ahmedabad"
"shiv shakti dhaba Restaurant, Adalaj",https://www.zomato.com/ahmedabad/shiv-shakti-dhaba-adalaj,600,"North Indian, Fast Food, Gujarati, Rajasthani",3.7,116," Khodiyar Circle, Khoraj, Adalaj, Ahmedabad"
"z k fry centre Restaurant, Bhadra",https://www.zomato.com/ahmedabad/z-k-fry-centre-bhadra,500,"North Indian, Chinese, Mughlai",3.7,131," Bhatiar Gali, Khas Bazaar, Bhadra, Ahmedabad"
"gurudev gujarati thali snacks Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/gurudev-gujarati-thali-and-snacks-1-navrangpura,150,"Gujarati, Street Food, Fast Food",3.7,123," 2, Ground Floor, Chunilal Chamber, Near Karnavati Pagarkha, Navrangpura, Ahmedabad"
"apnaa addaa Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/apnaa-addaa-1-bodakdev,400,"Rolls, Fast Food, Beverages",3.7,69," 2 Amc Stall, Bodakdev, Ahmedabad"
"purnima Restaurant, Sector 16, Gandhinagar",https://www.zomato.com/ahmedabad/purnima-sector-16-gandhinagar,600,"North Indian, South Indian, Chinese, Fast Food",3.7,138," 1/2, Gh 4, Sector 16, Gandhinagar"
"happinezz Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/happinezz-mani-nagar,200,"Ice Cream, Desserts, Beverages",3.7,138," 3, Parth Empire, Near Fire Station, Mani Nagar, Ahmedabad"
"masala kitchen Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/masala-kitchen-mani-nagar,900,"North Indian, Chinese",3.7,110," The Cloud Hotel, Anupam Road, Near Osia Hyder Market, Khokhra Circle, Mani Nagar, Ahmedabad"
"miy bistro make yourself Restaurant, Satellite",https://www.zomato.com/ahmedabad/miy-bistro-make-it-yourself-satellite,750,"Continental, Chinese, Thai, Mexican, Healthy Food, Beverages",4.3,225," 14, Ground Floor, Aditya Plaza, Jodhpur Gam Road, Near Karnavati Apartment, Satellite, Ahmedabad"
"drunken monkey Restaurant, Vastrapur",https://www.zomato.com/ahmedabad/drunken-monkey-vastrapur,300,"Beverages, Juices",4.3,274," Shop 18, Sardar Centre, Opposite Nehru Park Fountain, Vastrapur, Ahmedabad"
"simply meaty Restaurant, Bopal",https://www.zomato.com/ahmedabad/simply-meaty-bopal,500,"North Indian, Bengali, Biryani, Seafood, Chinese",4.3,333," Shop 107/110, 1st Floor, Sun South Commercial Park, Behind SOBO Centre, Bopal, Ahmedabad"
"chocolate heaven Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/the-chocolate-heaven-navrangpura,600,"Cafe, Fast Food, Desserts, Italian",4.3,153," Shop 01, 02, 03, Kashi Bhuvan, HL Commerce College Road, Navrangpura, Ahmedabad"
"uptown dusk bistro Restaurant, Gulbai Tekra",https://www.zomato.com/ahmedabad/uptown-dusk-bistro-gulbai-tekra,"1,300","Italian, North Indian, Chinese, Sandwich, Beverages",NEW,," 8Th/ Terrace North View, Near St Xaviers Collage, Gulbai Tekra, Ahmedabad"
"gwalia vanakkam Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/gwalia-vanakkam-1-prahlad-nagar,700,"South Indian, Desserts, Beverages",4.3,168," 109, 1st Floor, Venus Atlantis, 100 Feet, Prahalad Nagar Road, Ahmedabad"
"gajanand food Restaurant, Thaltej",https://www.zomato.com/ahmedabad/gajanand-food-thaltej,250,"North Indian, Gujarati",4.3,288," Shop 7, Sanskar Tower, Opposite Eklavya Sports Garden, Thaltej, Ahmedabad"
"zodiac fortune landmark Restaurant, Ashram Road",https://www.zomato.com/ahmedabad/zodiac-fortune-landmark-ashram-road,"2,000","North Indian, Italian, Continental",4.3,163," Fortune Landmark, Usmanpura, Ashram Road, Ahmedabad"
"its cake day Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/its-a-cake-day-navrangpura,300,Bakery,4.3,140," 2, Shree Vijay Apartment, Near Vijay Cross Road, Navrangpura, Ahmedabad"
"south leaf food chain Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/south-leaf-the-food-chain-prahlad-nagar,800,"South Indian, Beverages",4.3,184," G-5, Ground Floor, A Shapath-4, S.G. Highway, Opposite Chimanlal College, Prahlad Nagar, Ahmedabad"
"food station Restaurant, Thaltej",https://www.zomato.com/ahmedabad/food-station-thaltej,350,South Indian,4.3,171," B 7, Venunad Complex, Opposite Udgam School, Off Drive in Road, Thaltej, Ahmedabad"
"temptt restro cafe Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/temptt-restro-and-cafe-bodakdev,700,"North Indian, Chinese, Italian",4.3,87," 101, Rudrapath, Near Rajpath Club, Gandhinagar, SG Highway, Bodakdev, Ahmedabad"
"new irani restaurant Restaurant, Bhadra",https://www.zomato.com/ahmedabad/new-irani-restaurant-bhadra,250,"North Indian, Mughlai",4.3,150," Salapose Road, Teen Darwaja, Bhadra, Ahmedabad"
