name,link,cost for 2,cuisines,ratings,reviews,address
"grill hut cafe Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/grill-hut-cafe-gurdaspur-locality,200,"Chinese, Burger, Beverages",-,," shop no 1,Near Zila Parishad Gurdaspur Locality, Gurdaspur"
"food planet Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/food-planet-gurdaspur-locality,300,North Indian,-,," Old Jail Site, Jail Road, Gurdaspur Locality, Gurdaspur"
"firangi hub Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/firangi-hub-gurdaspur-locality,400,"North Indian, Fast Food",-,," 1st floor, shop no.4, 5 Shehzada Nangal, Gt road, Gurdaspur, Gurdaspur Locality, Gurdaspur"
"amritsari kulcha king Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/amritsari-kulcha-king-gurdaspur-locality,,North Indian,-,," Hanuman Chowk, Next To MLA House, Gurdaspur Locality, Gurdaspur"
"brijwasi chaat bhandar Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/brijwasi-chaat-bhandar-gurdaspur-locality,,Street Food,-,," Panchayat Bhawan Chowk, Gurdaspur Locality, Gurdaspur"
"grill masters Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/grill-masters-gurdaspur-locality,,"North Indian, Chinese",NEW,," Shop 5, Khanuwan Chowk, Gurdaspur Locality, Gurdaspur"
"test Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/test-gurdaspur-locality,300,Andhra,-,," Gurdaspur Locality, Gurdaspur"
"mr sub Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/mr-sub-1-gurdaspur-locality,300,Fast Food,NEW,," Jeewanwal Babri, Near Dr. Santokh, Bye Pass Chowk, Gurdaspur Locality, Gurdaspur"
"mahajan veg family restaurant Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/mahajan-veg-family-restaurant-1-gurdaspur-locality,200,"Wraps, Sandwich, North Indian",NEW,," Civil lines Road, Gurdaspur, Gurdaspur Locality, Gurdaspur"
"chick fig Restaurant, Gurdaspur Locality",https://www.zomato.com/gurdaspur/chick-fig-gurdaspur-locality,300,"Wraps, Sandwich, Italian, Burger, Beverages",NEW,," Kahnuwan road, near sd college, gurdaspur, Gurdaspur Locality, Gurdaspur"
