name,link,cost for 2,cuisines,ratings,reviews,address
"maratha savaji restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/maratha-savaji-restaurant-ambapeth,150,,-,," Jawahar Gate Road, Amravati - 444601, Gandhi Chowk, Ambapeth, Amravati"
"royal taj burhanpoor jalebi snacks Restaurant, Maltekedi",https://www.zomato.com/amravati/royal-taj-burhanpoor-jalebi-snacks-maltekedi,100,"Fast Food, Desserts, Street Food",NEW,," M/S Royal Taj Gulshan Residency, shop no 8, camp, Amravati, Maltekedi, Amravati"
"gujrat kanti bhavan  Restaurant, Ambapeth",https://www.zomato.com/amravati/gujrat-kanti-bhavan-1-ambapeth,200,Maharashtrian,-,," Saroj chowk amravati, Ambapeth, Amravati"
"new maratha saoji restaurant Restaurant, Yogiraj Nagar",https://www.zomato.com/amravati/new-maratha-saoji-restaurant-yogiraj-nagar,100,,-,," Amravati, Nh 6, Mumbai Nagpur Highway, Tivasa, Tivasa, Amravati - 444903, Yogiraj Nagar, Amravati"
"balaji juice center Restaurant, Ambapeth",https://www.zomato.com/amravati/balaji-juice-center-ambapeth,400,Juices,-,," opp rajapeth bus stand, Ambapeth, Amravati"
"deshi vilayti restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/deshi-vilayti-restaurant-ambapeth,,,-,," C/O Hotel Adarsh, Old Cotton Market, Amravati - 444601, Old Cotton Market Chaudhary Chowk, Ambapeth, Amravati"
"cafe crush me  Restaurant, Maltekedi",https://www.zomato.com/amravati/cafe-crush-and-me-2-maltekedi,,Fast Food,NEW,," Near Jawaharlal Nehru stadium morshi road shivaji nagar Amravati, Maltekedi, Amravati"
"aanandi shank point Restaurant, Sai Nagar",https://www.zomato.com/amravati/aanandi-shank-point-sai-nagar,,North Indian,-,," Khamang Chopati, Near D Mart, Sai Nagar, Amravati"
"foodbux vada pav Restaurant, Navsaari",https://www.zomato.com/amravati/foodbux-vada-pav-navsaari,,Maharashtrian,-,," TANISHQUA ENTERPRISES, SHOP NO. 6, SHRI SANT GADGEBABA NAGAR, VMV SHEGOAN, AMRAVATI"
"maska tandoor tea snacks Restaurant, Ambapeth",https://www.zomato.com/amravati/maska-tandoor-tea-and-snacks-ambapeth,,"Coffee, Beverages, Desserts, Pizza, Sandwich, Tea",-,," Illa stadium shop no 18 infront of shivaji science college, Amravati, Ambapeth, Amravati"
"dana pani Restaurant, Ambapeth",https://www.zomato.com/amravati/dana-pani-ambapeth,,"North Indian, Modern Indian, Maharashtrian",-,," m/s excel executive, Walcut compound, opp fire brigade, Amravati, Amravati ( Maharashtra ) - 444603, Ambapeth, Amravati"
"premacha chaha farshi stop Restaurant, Dastur Nagar",https://www.zomato.com/amravati/premacha-chaha-farshi-stop-dastur-nagar,,Fast Food,NEW,," Maloo market sudarshan building near mariganga mill farshi stop area Amravati, Dastur Nagar, Amravati"
"kazims Restaurant, Ambapeth",https://www.zomato.com/amravati/kazims-ambapeth,,,-,," Valgone Road, Amravati - 444601, Chandni Chowk Near Perfet Medical, Ambapeth, Amravati"
"rahgir hotel Restaurant, Dastur Nagar",https://www.zomato.com/amravati/rahgir-hotel-dastur-nagar,,North Indian,-,," MIDC Road, Manohar Magal Karyalaya, Dastur Nagar, Amravati"
"sawji magic biryani center Restaurant, Maltekedi",https://www.zomato.com/amravati/sawji-magic-biryani-center-maltekedi,,Biryani,-,," Rly station to bus stand road amravati, amravati municipal corp zone 03, Amravati, Maltekedi, Amravati"
"dads cafe Restaurant, Dastur Nagar",https://www.zomato.com/amravati/dads-cafe-dastur-nagar,200,"Indian, Chinese, Cafe",-,," In front of sakha mangalam, near yashoda nagar, Dastur Nagar, Amravati"
"shree balaji chinese Restaurant, Sai Nagar",https://www.zomato.com/amravati/shree-balaji-chinese-sai-nagar,100,Chinese,-,," Navate plot badnera road amravati, Sai Nagar, Amravati"
"kashi chinese center Restaurant, Maltekedi",https://www.zomato.com/amravati/kashi-chinese-center-maltekedi,150,Chinese,3.3,1," infront of chat bazar, camp, Amravati municipal corp zone 01, Amravati, Maltekedi, Amravati"
"tasty meal restaurant Restaurant, Nai Basti",https://www.zomato.com/amravati/tasty-meal-restaurant-nai-basti,300,"Maharashtrian, Chinese, Fast Food, Beverages",-,," Opposite to Sai Residency, Beside Vaibhavlakshmi Provisions, Shivaji Nagar, Yavatmal Road, New Town, Badnera, Nai Basti, Amravati"
"nh 6 family dhaba  Restaurant, Dastur Nagar",https://www.zomato.com/amravati/nh-6-family-dhaba-dastur-nagar,300,North Indian,-,," NH way road engineer college samor badnera amravati, Dastur Nagar, Amravati"
"hotel green valley family garden restaurant Restaurant, Navsaari",https://www.zomato.com/amravati/hotel-green-valley-family-garden-and-restaurant-navsaari,100,"North Indian, Modern Indian, Indian",-,," plot no 1, shiv rasik nagar, kathora road, amravati, Navsaari, Amravati"
"maulana restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/maulana-restaurant-ambapeth,100,"Roast Chicken, Mughlai, Biryani",-,," ambapeth Amravati, Ambapeth, Amravati"
"hotel dreamworld restaurant Restaurant, Sai Nagar",https://www.zomato.com/amravati/hotel-dreamworld-restaurant-sai-nagar,200,"North Indian, Maharashtrian",-,," Sarutna Badnera road amravati, Sai Nagar, Amravati"
"hip hop momos Restaurant, Maltekedi",https://www.zomato.com/amravati/hip-hop-momos-maltekedi,200,Fast Food,-,," near chat bazaar, maltekedi, Maltekedi, Amravati"
"mumbai chat center Restaurant, Sai Nagar",https://www.zomato.com/amravati/mumbai-chat-center-sai-nagar,100,Fast Food,-,," khamang chopati, near Dmart, sai nagar amravati, Sai Nagar, Amravati"
"zero degree Restaurant, Maltekedi",https://www.zomato.com/amravati/zero-degree-maltekedi,200,Indian,-,," opp telephone exchange, camp road, Amravati, Maltekedi, Amravati"
"cafe hidden place Restaurant, Juni Basti",https://www.zomato.com/amravati/cafe-hidden-place-1-juni-basti,200,Cafe,3.0,1," Near krushi dev khat karkhana badnera road, amravati, Juni Basti, Amravati"
"drinks adda Restaurant, Navsaari",https://www.zomato.com/amravati/drinks-adda-navsaari,,Juices,-,," maharaja complex, shegaon naka, Amravati, Navsaari, Amravati"
"chai spot Restaurant, Maltekedi",https://www.zomato.com/amravati/chai-spot-maltekedi,,"Italian, Fast Food, Cafe",-,," near hotel mehfil in, Maltekedi, Amravati"
"savaji dhaba Restaurant, Sai Nagar",https://www.zomato.com/amravati/savaji-dhaba-sai-nagar,,"North Indian, Indian, Maharashtrian",3.2,1," usha colony akoli road sai nagar amravati municipal corp zone 04, Sai Nagar, Amravati"
"kaushalya sweet namkin shegaon naka  Restaurant, Navsaari",https://www.zomato.com/amravati/kaushalya-sweet-and-namkin-shegaon-naka-navsaari,100,Fast Food,-,," Murai market, shegaon Naka, v.m.v road Amravati, Navsaari, Amravati"
"kailash resort wine bar restaurant Restaurant, Gopal Nagar",https://www.zomato.com/amravati/kailash-resort-wine-bar-and-restaurant-gopal-nagar,400,North Indian,-,," Ganapati Nagar, MIDC Road, MIDC, Amravati - 444607, Near Prabha Devi Mangal Karyalya, Gopal Nagar, Amravati"
"shivshakti ice cream juice Restaurant, Ambapeth",https://www.zomato.com/amravati/shivshakti-ice-cream-and-juice-ambapeth,200,"Desserts, Ice Cream",NEW,," Valgaov Road infrony of transport nagar, New A.M.C MARKET , Amravati, Maharashtra"
"chalk story veg restaurant Restaurant, Sai Nagar",https://www.zomato.com/amravati/chalk-story-veg-restaurant-sai-nagar,300,"Fast Food, Maharashtrian, Chinese, North Indian",3.5,2," Bus Stand, Benam Chowk, Sai Nagar, Amravati"
"desserts more Restaurant, Navsaari",https://www.zomato.com/amravati/desserts-and-more-navsaari,150,Cafe,-,," nemani ginning and pressing factory, cotton market road, Amravati, Navsaari, Amravati"
"galaxy garden restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/galaxy-garden-restaurant-ambapeth,150,Fast Food,-,," Behind collector office camp amravati, Ambapeth, Amravati"
"burhanpur jalebi juice centre Restaurant, Maltekedi",https://www.zomato.com/amravati/burhanpur-jalebi-and-juice-centre-maltekedi,50,"Juices, Fast Food",3.3,1," irwin square, amravati, Maltekedi, Amravati"
"nyahari fast food Restaurant, Sharda Vihar",https://www.zomato.com/amravati/nyahari-fast-food-sharda-vihar,200,Fast Food,2.7,3," Near Mahalaxmi medical, Rajapeth Amravati, Sharda Vihar, Amravati"
"jamnas sandwich coffee shop Restaurant, Sai Nagar",https://www.zomato.com/amravati/jamnas-sandwich-and-coffee-shop-sai-nagar,300,"Fast Food, Cafe",3.6,2," navate chowk, near domino's, Sai Nagar, Amravati"
"hotel grace inn Restaurant, Ambapeth",https://www.zomato.com/amravati/hotel-grace-inn-ambapeth,300,"South Indian, North Indian, Maharashtrian, Desserts, Beverages",3.6,2," A. M.C Complex near rajapeth police station, amravati, Ambapeth, Amravati"
"hotel adarsh desi vilayti restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/hotel-adarsh-desi-vilayti-restaurant-1-ambapeth,300,"North Indian, Chinese, Biryani",3.3,2," Choudhari Chowk, Old Cotton Market Road, Old Cotton Market, Ambapeth, Amravati"
"kasbaah pure veg Restaurant, Yogiraj Nagar",https://www.zomato.com/amravati/kasbaah-pure-veg-yogiraj-nagar,150,Modern Indian,3.5,3," Opposite Sant Gadge Baba University, Besides Tapovan Gate, Yogiraj Nagar, Amravati"
"grand mehfil sweet craft Restaurant, Maltekedi",https://www.zomato.com/amravati/grand-mehfil-sweet-craft-1-maltekedi,,Bakery,-,," Camp Road, Amravati, Amravati Municipal Corp., Zone 01, Amravati, Maltekedi, Amravati"
"amravati mess Restaurant, Yogiraj Nagar",https://www.zomato.com/amravati/amravati-mess-yogiraj-nagar,,,-,," 26, Yogiraj Nagar, Tapovan, Amravati - 444602"
"new shivshakti ice cream Restaurant, Ambapeth",https://www.zomato.com/amravati/new-shivshakti-ice-cream-ambapeth,,"Ice Cream, Desserts, Beverages, Juices, Fast Food",NEW,," Opposite Amravati Tahsil, Beside Prabhat Takies, Ambapeth, Amravati"
"om cake shop Restaurant, Maltekedi",https://www.zomato.com/amravati/om-cake-shop-maltekedi,300,Bakery,3.5,3," kavarna road, Maltekedi, Amravati"
"aditya family restaurant garden Restaurant, Arjun Nagar",https://www.zomato.com/amravati/aditya-family-restaurant-and-garden-arjun-nagar,300,"Maharashtrian, Modern Indian, North Indian",3.0,1," Morshi Road, Near New Bypass, Arjun Nagar, Amravati"
"tik tok cafe fast food Restaurant, Dastur Nagar",https://www.zomato.com/amravati/tik-tok-cafe-and-fast-food-dastur-nagar,200,"Italian, Fast Food",3.0,2," sudarshan building hariganga oil mili, Dastur Nagar, Amravati"
"maharaja biryani Restaurant, Arjun Nagar",https://www.zomato.com/amravati/maharaja-biryani-arjun-nagar,400,Biryani,-,," prakash kubade, shivkrupa apartment shope no 1 padam saurbh colony shegaon rahatgaon road Amravati, Arjun Nagar, Amravati"
"hotel radhey inn saffron fine dine  Restaurant, Maltekedi",https://www.zomato.com/amravati/hotel-radhey-inn-saffron-fine-dine-maltekedi,150,"North Indian, Maharashtrian",3.2,2," near new railway station, Maltekedi"
"deshmukh paratha house Restaurant, Navsaari",https://www.zomato.com/amravati/deshmukh-paratha-house-navsaari,250,"Maharashtrian, Fast Food",3.5,1," Visas haght 1flour, amravati, Navsaari, Amravati"
"marvel kolkata roll Restaurant, Maltekedi",https://www.zomato.com/amravati/marvel-kolkata-roll-maltekedi,200,Rolls,-,," Marvel Kolkata Rolls Amt: Marvel kolkata roll, Shop no. 1 Juzzar apartment, in front  of Hello corner sundarlal chowk,camp amravati"
"cake gallery Restaurant, Dastur Nagar",https://www.zomato.com/amravati/cake-gallery-dastur-nagar,300,Bakery,3.4,1," Farashi stop vijay complex shop no. 13 amravati, Dastur Nagar, Amravati"
"premacha chaha Restaurant, Ambapeth",https://www.zomato.com/amravati/premacha-chaha-1-ambapeth,500,Tea,-,," Bhele complex, amba mandir road, Gandhi chowk, amravati, Ambapeth, Amravati"
"kasbaah cafe Restaurant, Yogiraj Nagar",https://www.zomato.com/amravati/kasbaah-cafe-yogiraj-nagar,150,"Sandwich, Fast Food",2.6,2," Sh 200, Sant Gadge Baba Amravati University, Tapovan, Yogiraj Nagar, Amravati"
"friends katta Restaurant, Dastur Nagar",https://www.zomato.com/amravati/friends-katta-dastur-nagar,,Chinese,-,," shankar nagar, aakansha tower, Amravati, Dastur Nagar, Amravati"
"relish residency Restaurant, Ambapeth",https://www.zomato.com/amravati/relish-residency-1-ambapeth,,"North Indian, Modern Indian, Fast Food",3.1,2," 3rd Floor, Kuble Hights Rajkamal, Ambadevi Road, Ambapeth, Amravati"
"rajwada restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/rajwada-restaurant-ambapeth,,North Indian,2.4,2," Near Jaistambh Chowk, Amravati - 444601, Opp.HDFC Bank, Ambapeth, Amravati"
"restaurant 39 69 Restaurant, Maltekedi",https://www.zomato.com/amravati/restaurant-39-69-maltekedi,,"North Indian, Maharashtrian",-,," Gurumauli Melting Point restaurant Tope nagar amravati, Maltekedi, Amravati"
"akshay soda club Restaurant, Navsaari",https://www.zomato.com/amravati/akshay-soda-club-navsaari,,"Sandwich, Fast Food",3.6,2," radha nagar amravati municipal corp zone 03, Navsaari, Amravati"
"engineers chai sutta Restaurant, Maltekedi",https://www.zomato.com/amravati/engineers-chai-sutta-maltekedi,200,Cafe,3.0,0," Yadav Complex, near P.D.M.C college, nangaon Road, Amravati, Amravati Municipal Corp. Zone 02, Amravati, Maltekedi, Amravati"
"tawakkal chinese restaurant Restaurant, Maltekedi",https://www.zomato.com/amravati/tawakkal-chinese-and-restaurant-maltekedi,150,"Roast Chicken, North Indian, Modern Indian, Chinese, Biryani",-,," camp, near masjid, amravati municipal corp zone 03, amravati ( Maharashtra ), - 444601, Maltekedi, Amravati"
"eggs n things omelette restro Restaurant, Sai Nagar",https://www.zomato.com/amravati/eggs-n-things-omelette-restro-sai-nagar,200,"North Indian, Maharashtrian",-,," Chandravati nagar sai nagar amravati 444607, Amravati municipal Corporation zone 04 amravati, Sai Nagar, Amravati"
"pure pur kolhapur family dhaba Restaurant, Nai Basti",https://www.zomato.com/amravati/pure-pur-kolhapur-family-dhaba-nai-basti,150,North Indian,-,," old bypass, bandra road, amravati, amravati Taluka amravati, Nai Basti, Amravati"
"manbhari food mart shegaon naka Restaurant, Navsaari",https://www.zomato.com/amravati/manbhari-food-mart-shegaon-naka-navsaari,200,"Fast Food, Healthy Food, Indian, Modern Indian",-,," shegaon naka, Venus Plaza, near HDFC bank, VMV road, Amravati, Navsaari, Amravati"
"paranthe wala Restaurant, Navsaari",https://www.zomato.com/amravati/paranthe-wala-navsaari,250,"South Indian, North Indian, Chinese, Street Food, Fast Food",NEW,," Plot 43, Survey 47/2, Balaji Nagar, Narayana Nagar, Kathora Road, Navsaari, Amravati"
"mauli restaurant Restaurant, Dastur Nagar",https://www.zomato.com/amravati/mauli-restaurant-1-dastur-nagar,200,Fast Food,-,," Prabha colony bepass road amravati, Dastur Nagar, Amravati"
"hotal al hayat  Restaurant, Ambapeth",https://www.zomato.com/amravati/hotal-al-hayat-ambapeth,200,"North Indian, Maharashtrian",NEW,," Etwara Bazar Amravati, Ambapeth, Amravati"
"bakers magic Restaurant, Ambapeth",https://www.zomato.com/amravati/bakers-magic-ambapeth,100,Bakery,-,," Pragati Complex, Palash Line, Gadge Nagar, S S Soda Chya Baliya, Ambapeth, Amravati"
"rahgir family restaurant Restaurant, Siddhivinayak Nagar",https://www.zomato.com/amravati/rahgir-family-restaurant-siddhivinayak-nagar,,North Indian,-,," Dwarka Nagar, Ring Road Square, Paratwada Road, Navsari, Siddhivinayak Nagar, Amravati"
"urban village restaurant Restaurant, Maltekedi",https://www.zomato.com/amravati/urban-village-restaurant-maltekedi,,Maharashtrian,-,," June biyani college jawal circuit house road amravati, Maltekedi, Amravati"
"southern spice Restaurant, Maltekedi",https://www.zomato.com/amravati/southern-spice-maltekedi,,"South Indian, North Indian, Maharashtrian",-,," m/s malgudi days southern spice near rajeshwari school, Camp road, Amravati, Amravati ( Maharashtra ) - 444602, Maltekedi, Amravati"
"new sai chinese Restaurant, Navsaari",https://www.zomato.com/amravati/new-sai-chinese-navsaari,,Chinese,-,," harshraj square vidyut colony amravati, amravati municipal corp zone 01 amravati, Navsaari, Amravati"
"marathi bana Restaurant, Sai Nagar",https://www.zomato.com/amravati/marathi-bana-sai-nagar,,Fast Food,-,," Near nawathe chowk in front of shah hospital badnera road amravati, Sai Nagar, Amravati"
"krishna chines foods Restaurant, Juni Basti",https://www.zomato.com/amravati/krishna-chines-foods-juni-basti,,Chinese,-,," Jaihind chowk, badnera, amravati, amravati municipal corp zone 03 Amravati, Juni Basti, Amravati"
"shree sadguru veg family restaurant Restaurant, Gopal Nagar",https://www.zomato.com/amravati/shree-sadguru-veg-family-restaurant-gopal-nagar,200,"Fast Food, Street Food",NEW,," Tea Point, Gopal Nagar, Amravati"
"hotel hunting point Restaurant, Guruchhaya Colony",https://www.zomato.com/amravati/hotel-hunting-point-guruchhaya-colony,300,Maharashtrian,NEW,," Kanwar Nagar, Amravati Municipal Corporation Zone 03, Near Chowre Market, Guruchhaya Colony, Amravati"
"china town Restaurant, Maltekedi",https://www.zomato.com/amravati/china-town-maltekedi,200,Chinese,-,," near tinku dairy, Yashoda Nagar, amravati, Maltekedi, Amravati"
"jamnas sandwich coffee shop Restaurant, Maltekedi",https://www.zomato.com/amravati/jamnas-sandwich-and-coffee-shop-2-maltekedi,200,"Fast Food, Cafe",-,," navate chowk, maltekedi amravati, Maltekedi, Amravati"
"sprus restaurant Restaurant, Dastur Nagar",https://www.zomato.com/amravati/sprus-restaurant-dastur-nagar,300,Pizza,-,," In front of Polytechnique College near kawar hospital gadge nagar, Dastur Nagar, Amravati"
"lala chickenwala chitra chowk Restaurant, Ambapeth",https://www.zomato.com/amravati/lala-chickenwala-chitra-chowk-ambapeth,100,"Indian, Modern Indian",-,," chitra Chowk, Amravati, Ambapeth, Amravati"
"bharat dahiwada center Restaurant, Sharda Vihar",https://www.zomato.com/amravati/bharat-dahiwada-center-sharda-vihar,400,Street Food,NEW,," Jaysthambh chowk, Sharda Vihar, Amravati"
"roll zaika Restaurant, Ambapeth",https://www.zomato.com/amravati/roll-zaika-ambapeth,300,"Lebanese, Rolls",NEW,," First Floor Kharkar complex Railway station chowk, Ambapeth, Amravati"
"skylight coffees Restaurant, Sai Nagar",https://www.zomato.com/amravati/skylight-coffees-sai-nagar,200,"Sandwich, Pizza, Desserts, Cafe, Burger",-,," shri Akash Ashokarao Thakare, Amravati Municipal corp. Zone 03, Amravati ( Maharashtra ) - 444605, Sai Nagar, Amravati"
"sukhsagar restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/sukhsagar-restaurant-ambapeth,150,,-,," Rajkamal road, Rajapeth, Amravati - 444605, Bandera road, Ambapeth, Amravati"
"new sher e punjab restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/new-sher-e-punjab-restaurant-ambapeth,,,-,," Saroj Chowk, Itwara Bazar Rd, Amravati - 444601, Vinay Dryfrut, Ambapeth, Amravati"
"cafe coffee day Restaurant, Sai Nagar",https://www.zomato.com/amravati/cafe-coffee-day-sai-nagar,,"Beverages, Cafe, Sandwich, Fast Food, Desserts",-,," near rangoli hotel navate chowk amravati, Sai Nagar, Amravati"
"little hearts cafe Restaurant, Sai Nagar",https://www.zomato.com/amravati/little-hearts-cafe-sai-nagar,,"Modern Indian, Pizza, Sandwich, Street Food",-,," Shankar Nagar, opp to nagalkar hospital, sai Nagar, Amravati 444606, Sai Nagar, Amravati"
"city site Restaurant, Ambapeth",https://www.zomato.com/amravati/city-site-ambapeth,,Bakery,-,," Adawani Building, Jaystamb chowk, Infront of Priya cinema Ambapeth, Amravati"
"swadishta bhojanalaya Restaurant, Hazrat Bilal Nagar",https://www.zomato.com/amravati/swadishta-bhojanalaya-hazrat-bilal-nagar,,,-,," Datta Palace, Amravati - 444601, Gandhi Chowk Behind Andhra Bank, Hazrat Bilal Nagar, Amravati"
"2 brothers restaurant mess Restaurant, Dastur Nagar",https://www.zomato.com/amravati/2-brothers-restaurant-and-mess-dastur-nagar,150,"North Indian, South Indian",-,," Lane 2, Uttam Nagar, Dastur Nagar, Amravati"
"top n town camp  Restaurant, Maltekedi",https://www.zomato.com/amravati/top-n-town-camp-maltekedi,200,Ice Cream,-,," In front of bsnl office, beside zero degree, camp road, Amravati, Maltekedi, Amravati"
"rajashree family food corner Restaurant, Maltekedi",https://www.zomato.com/amravati/rajashree-family-food-corner-maltekedi,150,"South Indian, North Indian, Modern Indian, Maharashtrian",-,," Shop No. 7 and 8, Khatri Tower, near Barabdhe Hospital, camp road, amravati, Maltekedi, Amravati"
"chachu ki rasoi Restaurant, Navsaari",https://www.zomato.com/amravati/chachu-ki-rasoi-1-navsaari,200,"North Indian, Fast Food",-,," Amba Chaupati Kathora Naka, Pote Estate road amravati, Navsaari, Amravati"
"hotel al lateef Restaurant, Maltekedi",https://www.zomato.com/amravati/hotel-al-lateef-1-maltekedi,400,"North Indian, Biryani",NEW,," Camp Amravati Amravati municipal corp zone 2 amravat, Maltekedi, Amravati"
"food time Restaurant, Hazrat Bilal Nagar",https://www.zomato.com/amravati/food-time-hazrat-bilal-nagar,,,-,," Shop No. 4/5, Sahkar Nagar, Amravati - 444601, Opp MRF SHOWROOM, Hazrat Bilal Nagar, Amravati"
"hotel amrapali Restaurant, Ambapeth",https://www.zomato.com/amravati/hotel-amrapali-ambapeth,,,-,," Sawarkar Shopping Complex, Jawahar Road, Amravati - 444601, Saroj Chowk, Ambapeth, Amravati"
"food street Restaurant, Sai Nagar",https://www.zomato.com/amravati/food-street-sai-nagar,,"South Indian, Maharashtrian, Chinese",-,," near mahesh bhavan badnera road amravati, Sai Nagar, Amravati"
"rangoli family restaurant Restaurant, Yogiraj Nagar",https://www.zomato.com/amravati/rangoli-family-restaurant-yogiraj-nagar,,,-,," Juna Dhamangaon, Amravati, Msh 237, Tivasa Ralway Road, Dhamangaon, Amravati - 444709, Yogiraj Nagar, Amravati"
"maa bramhani restaurant mess Restaurant, Sai Nagar",https://www.zomato.com/amravati/maa-bramhani-restaurant-and-mess-sai-nagar,,"North Indian, Maharashtrian, Chinese",-,," Near Biyani college, ravi nagar square, shilangton road Amravati, Sai Nagar, Amravati"
"mg italian house Restaurant, Sai Nagar",https://www.zomato.com/amravati/mg-italian-house-sai-nagar,,"Italian, Chinese",-,," Prafful Colony, Near Post Office, Sai Nagar, Amravati"
"ayush family restaurant Restaurant, Nai Basti",https://www.zomato.com/amravati/ayush-family-restaurant-nai-basti,,,-,," Ayush Family Restaurant, Amravati Akola Highway, Loni Takli, Amravati - 444701, Nai Basti, Amravati"
"mejwani pure veg family restaurant Restaurant, Hazrat Bilal Nagar",https://www.zomato.com/amravati/mejwani-pure-veg-family-restaurant-hazrat-bilal-nagar,,,-,," surbhi complex, vmv road, Shivaji Nagar Amravati, Amravati - 444603, gadge nagar opp.govt.poly., Hazrat Bilal Nagar, Amravati"
"samrat restaurant Restaurant, Ambapeth",https://www.zomato.com/amravati/samrat-restaurant-ambapeth,,,-,," Amravati - 444601, Ambapeth, Amravati"
"bakers paradise Restaurant, Arjun Nagar",https://www.zomato.com/amravati/bakers-paradise-arjun-nagar,,Desserts,-,," opp-grand mehfil, Amravati, Arjun Nagar, Amravati"
"ice villa Restaurant, Sai Nagar",https://www.zomato.com/amravati/ice-villa-sai-nagar,100,Cafe,-,," near dasara maidan ground, municipal corp zone 04, Amravati, Sai Nagar, Amravati"
"golden arc restaurant Restaurant, Dastur Nagar",https://www.zomato.com/amravati/golden-arc-restaurant-dastur-nagar,200,"North Indian, Maharashtrian",-,," OLD bye pass road amravati, Dastur Nagar, Amravati"
"delhi chaat Restaurant, Sai Nagar",https://www.zomato.com/amravati/delhi-chaat-sai-nagar,100,Fast Food,-,," M/S chalk story veg restaurant, Sahakar Avenue Building, Shop No. 01, 02, Sai nagar, badnera road, benam chowk, amravati, Sai Nagar, Amravati"
"blue baris  Restaurant, Maltekedi",https://www.zomato.com/amravati/blue-baris-maltekedi,150,"Desserts, Beverages",-,," Next Level mall, shop no 21/22 camp road, Amravati, Maltekedi, Amravati"
"tiwari dal bati Restaurant, Sai Nagar",https://www.zomato.com/amravati/tiwari-dal-bati-sai-nagar,100,North Indian,-,," House no. 63-A, vrundawan colony, Sainagar, Amravati, Sai Nagar, Amravati"
"eggs free cake shop bakery Restaurant, Nai Basti",https://www.zomato.com/amravati/eggs-free-cake-shop-bakery-nai-basti,200,Bakery,-,," jayhind chouk, navin basti, badnera, Amravati municipal corp, Zone 04, Nai Basti, Amravati"
"laturwala kitchen Restaurant, Dastur Nagar",https://www.zomato.com/amravati/laturwala-kitchen-dastur-nagar,100,North Indian,-,," Sai Shradha Appartment, Jalaram Nagar, Shop No. S-1, In front of Amar Colony, Amravati Municipal Corp. Zone 03, Amravati, Dastur Nagar, Amravati"
"tasty meal restaurant  Restaurant, Nai Basti",https://www.zomato.com/amravati/tasty-meal-restaurant-1-nai-basti,,"Fast Food, North Indian",-,," Shivaji Nagar, Yeotmal Road, New Town, Badnera, Amravati Municipal Corp Zone 04, Amravati, Nai Basti, Amravati"
"shisha restaurant Restaurant, Dastur Nagar",https://www.zomato.com/amravati/shisha-restaurant-dastur-nagar,,"North Indian, Modern Indian",-,," ganpati Nagar, old byepass, midc road, amravati, Dastur Nagar, Amravati"
"south chinese street Restaurant, Navsaari",https://www.zomato.com/amravati/south-and-chinese-street-navsaari,,Cafe,-,," House no. 70/1 A Kathora BK, Amravati Municipal corp. zone 01, Amravati (Maharashtra), Navsaari, Amravati"
"happiee club Restaurant, Maltekedi",https://www.zomato.com/amravati/the-happiee-club-2-maltekedi,,"Desserts, Ice Cream",NEW,," Dilkhusha Heritage, near Circuit House, Camp, Amravati, Maltekedi, Amravati"
"kaka da dhaba  Restaurant, Dastur Nagar",https://www.zomato.com/amravati/kaka-da-dhaba-1-dastur-nagar,,"North Indian, Chinese",-,," Prabha colony opposite kaloti nagar juna bypass road amravati, Dastur Nagar, Amravati"
"mumbai chicken shawarma Restaurant, Maltekedi",https://www.zomato.com/amravati/mumbai-chicken-shawarma-maltekedi,,North Indian,-,," sai Complex navsari road amravati, Maltekedi, Amravati"
"frosty bite Restaurant, Sai Nagar",https://www.zomato.com/amravati/frosty-bite-sai-nagar,,Ice Cream,-,," khamang chaupati badnera road near D mart amravati, Sai Nagar, Amravati"
"shiv daily needs  Restaurant, Dastur Nagar",https://www.zomato.com/amravati/shiv-daily-needs-dastur-nagar,,Bakery,-,," Dastur nagar, M.I.D.C Road amravati, Dastur Nagar, Amravati"
"foodbux vada pav Restaurant, Navsaari",https://www.zomato.com/amravati/foodbux-vada-pav-1-navsaari,150,Maharashtrian,3.0,0," Shop-6, Shri Sant Gadgebaba Nagar, VMV Shegaon, Navsaari, Amravati"
"mini meals by food call Restaurant, Sai Nagar",https://www.zomato.com/amravati/mini-meals-by-food-on-call-sai-nagar,150,North Indian,2.9,0," Ambaji Complex, ravi nagar, rajapeth, amravati, amravati municipal corp zone 02, amravati, Sai Nagar, Amravati"
"maratha grand sawji restaurant Restaurant, Dastur Nagar",https://www.zomato.com/amravati/maratha-grand-sawji-restaurant-dastur-nagar,250,"South Indian, North Indian, Modern Indian, Maharashtrian",-,," Rajgure juna motarstand, gandhi choek, Amravati, Dastur Nagar, Amravati"
"frozen secrets Restaurant, Dastur Nagar",https://www.zomato.com/amravati/frozen-secrets-dastur-nagar,200,"Ice Cream, Cafe",-,," Deep Nagar 2, Farshistop Jalaram Nagar Road, Dastur Nagar, Amravati"
