url,fav,lat,lon
https://www.zomato.com/jaipur/astham-kukas,"₹4,000 for two people (approx.) Without alcohol",27.0820343000,75.8954619000
https://www.zomato.com/jaipur/the-food-barn-1-malviya-nagar,₹400 for two people (approx.),26.8556426643,75.8074074984
https://www.zomato.com/jaipur/ramchandra-kulfi-juice-center-shyam-nagar,₹200 for two people (approx.),26.8883779420,75.7517727837
https://www.zomato.com/jaipur/american-grill-jhotwara,₹500 for two people (approx.),26.9415558312,75.7708268613
https://www.zomato.com/jaipur/gautam-bakery-1-mansarovar,₹150 for two people (approx.),26.8286035574,75.7631409913
https://www.zomato.com/jaipur/jolo-bar-amer-road,"₹1,000 for two people (approx.) with alcohol",26.9390224253,75.8375800028
https://www.zomato.com/jaipur/ghungroo-seth-vada-pav-company-bais-godam,Vada Pav,26.8932600000,75.7852180000
https://www.zomato.com/jaipur/jaipur-food-factory-jff-vidhyadhar-nagar,Thali,26.9589082503,75.7790877298
https://www.zomato.com/jaipur/1117-jagatpura,₹500 for two people (approx.),26.8227408323,75.8620041981
https://www.zomato.com/jaipur/sharma-pavitra-bhojanalya-mansarovar,₹400 for two people (approx.),26.8471139542,75.7640965283
https://www.zomato.com/jaipur/highland-mansarovar,Beer,26.8335570918,75.7783119008
https://www.zomato.com/jaipur/haveli-kalwara-pink-city,"₹1,000 for two people (approx.)",26.9189958752,75.8128299192
https://www.zomato.com/jaipur/pinkcity-coffee-house-mansarovar,₹350 for two people (approx.),26.8626106507,75.7625985146
https://www.zomato.com/jaipur/crazy-coffee-malviya-nagar,₹500 for two people (approx.),26.8546352379,75.8072006330
https://www.zomato.com/jaipur/mahadev-hotel-and-restaurant-mansarovar,₹500 for two people (approx.),26.8478863267,75.7703219354
https://www.zomato.com/jaipur/burgs-fries-mansarovar,Home Delivery,,
https://www.zomato.com/jaipur/naturals-ice-cream-vaishali-nagar,"Choco Almond, Coffee Walnut",26.9074164228,75.7430428639
https://www.zomato.com/jaipur/bhagat-ji-tonk-road,Ladoo,26.8653602192,75.7965244353
https://www.zomato.com/jaipur/cheelgadi-veg-restaurant-tonk-road,₹400 for two people (approx.),26.8829779439,75.7632214576
https://www.zomato.com/jaipur/wow-mealz-sodala,"Dal Fry, Thali, Dal Makhani, Tikka",26.8217758995,75.8111592382
https://www.zomato.com/jaipur/the-feast-c-scheme,"Burgers, Salad, Hot Chocolate, Lebanese Platter, Pizza, Chocolate Pastry, Waffles",26.9073808443,75.7975969836
https://www.zomato.com/jaipur/bits-n-bites-ajmer-highway,"Noodle, Spring Roll, Burgers, French Fries, Chilli Potatoes, White Sauce Pasta, Manchurian",26.8914200000,75.7422900000
https://www.zomato.com/jaipur/the-crust-vaishali-nagar,"Sandwich, Pizza, Paneer Kathi Roll, Red Velvet Pastry, Hot Dog",26.9112112967,75.7440004125
https://www.zomato.com/jaipur/venus-continental-restaurant-pink-city,Rajasthani Thali,26.9305654708,75.8278519660
https://www.zomato.com/jaipur/egg-world-raja-park,₹300 for two people (approx.),26.8916181758,75.8244150504
https://www.zomato.com/jaipur/sahu-misthan-bhandar-shastri-nagar,₹200 for two people (approx.),26.9476837719,75.8023220301
https://www.zomato.com/jaipur/desi-thath-bhojnalaya-jhotwara,₹500 for two people (approx.),26.9545361025,75.6958322972
https://www.zomato.com/jaipur/chhabras-pure-veg-2-malviya-nagar,₹450 for two people (approx.),26.8505653594,75.8253263310
https://www.zomato.com/jaipur/g-9-ice-cream-shakes-mansarovar,₹250 for two people (approx.),26.8756436648,75.7751351595
https://www.zomato.com/jaipur/paratha-king-malviya-nagar,₹150 for two people (approx.),26.8394186588,75.8235882595
https://www.zomato.com/jaipur/cinnamon-bani-park,"₹1,000 for two people (approx.) Without alcohol",26.9267637745,75.7944822684
https://www.zomato.com/jaipur/dal-bati-churma-restaurant-hotel-malak-mahal-palace-amer-road,₹500 for two people (approx.),26.9501425657,75.8414336666
